"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostSpecies","HostOrder","Domestic","VRichness"
-1.39766763907191,0.575241872419354,-2.62170522251315,-1.36387747996405,-0.360213165971085,-1.29506674593895,3.3959630064271e-06,"Intercept","1960","alces alces","Cetartiodactyla","Wild",13
0.0303680666830697,0.0879391115051931,-0.135757626404064,0.0280390851619088,0.209828193988311,0.0234016458580056,9.14868492074995e-07,"yearx","1990","alces alces","Cetartiodactyla","Wild",13
-2.33612654582696,1.30434081570955,-5.21898843236438,-2.21253714939389,-0.111013815981516,-1.94768801030712,3.29133269840137e-06,"Intercept","1990","alces alces","Cetartiodactyla","Wild",13
0.0530549786632927,0.0168729713871248,0.0228228443074981,0.052011266211576,0.0890912406428123,0.0498742235053232,3.49073864703913e-06,"yearx","1930","eidolon helvum","Chiroptera","Wild",13
-4.7673177318342,1.14193183278739,-7.24823093294623,-4.67813919302512,-2.77074294583468,-4.49188896162632,3.61177979917363e-06,"Intercept","1930","eidolon helvum","Chiroptera","Wild",13
0.0574922270497195,0.0231070397219733,0.0153592393093475,0.0563233536779059,0.10613202158401,0.0539571941044769,3.03276803112333e-06,"yearx","1960","eidolon helvum","Chiroptera","Wild",13
-3.37651580918961,0.940134451044473,-5.41028307738352,-3.30659809595241,-1.72221899488497,-3.16146634142303,3.63180221442589e-06,"Intercept","1960","eidolon helvum","Chiroptera","Wild",13
0.0535740391111282,0.0494291407570902,-0.0398915265666227,0.0522998021774112,0.154344241726189,0.0497632420942833,8.42302443919494e-07,"yearx","1990","eidolon helvum","Chiroptera","Wild",13
-1.51320959867865,0.773404385817452,-3.17753312148363,-1.45970274448577,-0.140621958568074,-1.34944022865558,3.61358695042291e-06,"Intercept","1990","eidolon helvum","Chiroptera","Wild",13
0.0341024314996347,0.0138225624708184,0.00873183901150602,0.0334610705919522,0.0630483744845418,0.0321668447710816,2.76915041592962e-06,"yearx","1930","erythrocebus patas","Primates","Wild",13
-3.58045239860993,0.865747710709457,-5.44789196409539,-3.51853204516063,-2.04981060488886,-3.39053504882789,3.6284952898793e-06,"Intercept","1930","erythrocebus patas","Primates","Wild",13
0.0102176122774102,0.0182632899775459,-0.0250858195942101,0.0100321921595634,0.046573088734107,0.00966525994953771,8.33891757844729e-08,"yearx","1960","erythrocebus patas","Primates","Wild",13
-1.67514068848343,0.603014979905864,-2.96038760071673,-1.63884061575913,-0.589946735126105,-1.56476223186396,3.4426613795118e-06,"Intercept","1960","erythrocebus patas","Primates","Wild",13
-0.0670162961606491,0.065090545816932,-0.202261141898174,-0.0644233327008539,0.0534812682507399,-0.0592407287610545,2.23901699148809e-06,"yearx","1990","erythrocebus patas","Primates","Wild",13
-0.587587875611963,0.722258867867645,-2.13789457096996,-0.539400278235906,0.699272802580004,-0.440394627213947,3.58556681405008e-06,"Intercept","1990","erythrocebus patas","Primates","Wild",13
0.0890935764423308,0.0272199885601004,0.0414928861333143,0.0869345441202024,0.14834858584557,0.0824291116524725,3.60206082557343e-06,"yearx","1930","lama glama","Cetartiodactyla","Domestic",13
-7.42721333503104,1.99112911504059,-11.8001659427502,-7.25149300547218,-3.99847189918845,-6.8792886277351,3.45356646853608e-06,"Intercept","1930","lama glama","Cetartiodactyla","Domestic",13
0.0852825644029057,0.0291830978368978,0.0333159346076523,0.0833420682294464,0.147949914176302,0.0793541806057701,3.58269984172756e-06,"yearx","1960","lama glama","Cetartiodactyla","Domestic",13
-4.58917401247145,1.27176184713297,-7.36536898434823,-4.4843376364389,-2.3815804079418,-4.26409907559542,3.56150784365018e-06,"Intercept","1960","lama glama","Cetartiodactyla","Domestic",13
0.0828962631277166,0.0546952730587332,-0.018510263588624,0.0807225615758046,0.196512571024773,0.0763547675865418,2.24306845950865e-06,"yearx","1990","lama glama","Cetartiodactyla","Domestic",13
-2.0516705317986,0.907317947989308,-4.01637861178291,-1.98342971201451,-0.457389689491164,-1.8415923955385,3.62844171040565e-06,"Intercept","1990","lama glama","Cetartiodactyla","Domestic",13
0.0177566566925787,0.0121888215972763,-0.00525837807175498,0.0174296085240128,0.0426430592288397,0.0167783023976749,9.50959185196923e-07,"yearx","1930","lepus californicus","Lagomorpha","Wild",13
-2.66999183935455,0.689299185654869,-4.14668125839057,-2.62527013364934,-1.4383240515372,-2.53357168783985,3.55575420493432e-06,"Intercept","1930","lepus californicus","Lagomorpha","Wild",13
-0.0225643578760252,0.0187654152193928,-0.0605834174609391,-0.0221483239209363,0.0131187061784512,-0.0213226796465306,4.87894344776212e-07,"yearx","1960","lepus californicus","Lagomorpha","Wild",13
-0.834333165915274,0.494385372638995,-1.87864749438664,-0.808370013776741,0.065338562712674,-0.755910184437548,3.13141266303934e-06,"Intercept","1960","lepus californicus","Lagomorpha","Wild",13
