"Year","NumPubs","Host","Note"
2002,1,"Sorex minutus",""
2003,2,"Sorex minutus",""
2004,4,"Sorex minutus",""
2005,1,"Sorex minutus",""
2006,2,"Sorex minutus",""
2008,4,"Sorex minutus",""
2009,3,"Sorex minutus",""
2010,3,"Sorex minutus",""
2011,1,"Sorex minutus",""
2012,2,"Sorex minutus",""
2013,2,"Sorex minutus",""
2014,3,"Sorex minutus",""
2015,2,"Sorex minutus",""
2016,3,"Sorex minutus",""
2017,2,"Sorex minutus",""
2018,4,"Sorex minutus",""
2019,1,"Sorex minutus",""
2020,1,"Sorex minutus",""
1998,1,"Sotalia guianensis",""
2000,1,"Sotalia guianensis",""
2004,2,"Sotalia guianensis",""
2005,1,"Sotalia guianensis",""
2007,1,"Sotalia guianensis",""
2008,3,"Sotalia guianensis",""
2009,9,"Sotalia guianensis",""
2010,5,"Sotalia guianensis",""
2011,7,"Sotalia guianensis",""
2012,6,"Sotalia guianensis",""
2013,8,"Sotalia guianensis",""
2014,8,"Sotalia guianensis",""
2015,4,"Sotalia guianensis",""
2016,7,"Sotalia guianensis",""
2017,9,"Sotalia guianensis",""
2018,7,"Sotalia guianensis",""
2019,8,"Sotalia guianensis",""
2020,12,"Sotalia guianensis",""
1972,1,"Speothos venaticus",""
1979,1,"Speothos venaticus",""
1982,1,"Speothos venaticus",""
1983,2,"Speothos venaticus",""
1987,1,"Speothos venaticus",""
1991,1,"Speothos venaticus",""
1992,1,"Speothos venaticus",""
1998,1,"Speothos venaticus",""
2001,1,"Speothos venaticus",""
2005,1,"Speothos venaticus",""
2007,2,"Speothos venaticus",""
2008,1,"Speothos venaticus",""
2009,3,"Speothos venaticus",""
2010,1,"Speothos venaticus",""
2011,3,"Speothos venaticus",""
2012,1,"Speothos venaticus",""
2013,2,"Speothos venaticus",""
2014,4,"Speothos venaticus",""
2015,2,"Speothos venaticus",""
2016,3,"Speothos venaticus",""
2017,1,"Speothos venaticus",""
2018,2,"Speothos venaticus",""
2019,1,"Speothos venaticus",""
1952,1,"Spermophilus citellus",""
1981,1,"Spermophilus citellus",""
1983,1,"Spermophilus citellus",""
1988,1,"Spermophilus citellus",""
1995,1,"Spermophilus citellus",""
1999,3,"Spermophilus citellus",""
2000,2,"Spermophilus citellus",""
2001,1,"Spermophilus citellus",""
2002,2,"Spermophilus citellus",""
2004,1,"Spermophilus citellus",""
2005,1,"Spermophilus citellus",""
2006,2,"Spermophilus citellus",""
2007,3,"Spermophilus citellus",""
2008,3,"Spermophilus citellus",""
2009,2,"Spermophilus citellus",""
2011,1,"Spermophilus citellus",""
2012,2,"Spermophilus citellus",""
2013,1,"Spermophilus citellus",""
2015,1,"Spermophilus citellus",""
2016,1,"Spermophilus citellus",""
2017,1,"Spermophilus citellus",""
2018,3,"Spermophilus citellus",""
2019,1,"Spermophilus citellus",""
2020,1,"Spermophilus citellus",""
2002,1,"Spermophilus fulvus",""
2006,1,"Spermophilus fulvus",""
2010,1,"Spermophilus fulvus",""
2011,2,"Spermophilus fulvus",""
2012,1,"Spermophilus fulvus",""
2015,1,"Spermophilus fulvus",""
2018,1,"Spermophilus fulvus",""
2020,1,"Spermophilus fulvus",""
1993,1,"Spilogale gracilis",""
2003,1,"Spilogale gracilis",""
2006,1,"Spilogale gracilis",""
2007,1,"Spilogale gracilis",""
2008,1,"Spilogale gracilis",""
2016,2,"Spilogale gracilis",""
2017,1,"Spilogale gracilis",""
2019,1,"Spilogale gracilis",""
2020,1,"Spilogale gracilis",""
1964,1,"Spilogale putorius",""
1970,1,"Spilogale putorius",""
1973,2,"Spilogale putorius",""
1974,3,"Spilogale putorius",""
1978,1,"Spilogale putorius",""
1982,1,"Spilogale putorius",""
1984,1,"Spilogale putorius",""
1990,1,"Spilogale putorius",""
1991,1,"Spilogale putorius",""
1992,1,"Spilogale putorius",""
1993,1,"Spilogale putorius",""
1999,1,"Spilogale putorius",""
2002,1,"Spilogale putorius",""
2003,1,"Spilogale putorius",""
2004,1,"Spilogale putorius",""
2008,1,"Spilogale putorius",""
2015,1,"Spilogale putorius",""
2017,1,"Spilogale putorius",""
2020,2,"Spilogale putorius",""
1968,2,"Stenella coeruleoalba",""
1970,1,"Stenella coeruleoalba",""
1978,1,"Stenella coeruleoalba",""
1980,1,"Stenella coeruleoalba",""
1982,1,"Stenella coeruleoalba",""
1983,1,"Stenella coeruleoalba",""
1985,2,"Stenella coeruleoalba",""
1986,1,"Stenella coeruleoalba",""
1987,1,"Stenella coeruleoalba",""
1988,1,"Stenella coeruleoalba",""
1990,1,"Stenella coeruleoalba",""
1991,3,"Stenella coeruleoalba",""
1992,5,"Stenella coeruleoalba",""
1993,7,"Stenella coeruleoalba",""
1994,2,"Stenella coeruleoalba",""
1995,4,"Stenella coeruleoalba",""
1996,5,"Stenella coeruleoalba",""
1997,2,"Stenella coeruleoalba",""
1998,8,"Stenella coeruleoalba",""
1999,4,"Stenella coeruleoalba",""
2000,2,"Stenella coeruleoalba",""
2001,8,"Stenella coeruleoalba",""
2002,9,"Stenella coeruleoalba",""
2003,4,"Stenella coeruleoalba",""
2004,11,"Stenella coeruleoalba",""
2005,10,"Stenella coeruleoalba",""
2006,12,"Stenella coeruleoalba",""
2007,8,"Stenella coeruleoalba",""
2008,10,"Stenella coeruleoalba",""
2009,4,"Stenella coeruleoalba",""
2010,7,"Stenella coeruleoalba",""
2011,14,"Stenella coeruleoalba",""
2012,7,"Stenella coeruleoalba",""
2013,19,"Stenella coeruleoalba",""
2014,12,"Stenella coeruleoalba",""
2015,10,"Stenella coeruleoalba",""
2016,11,"Stenella coeruleoalba",""
2017,15,"Stenella coeruleoalba",""
2018,9,"Stenella coeruleoalba",""
2019,19,"Stenella coeruleoalba",""
2020,21,"Stenella coeruleoalba",""
2021,1,"Stenella coeruleoalba",""
1948,1,"Stenella frontalis",""
1971,1,"Stenella frontalis",""
2000,1,"Stenella frontalis",""
2001,2,"Stenella frontalis",""
2003,2,"Stenella frontalis",""
2004,4,"Stenella frontalis",""
2005,1,"Stenella frontalis",""
2006,1,"Stenella frontalis",""
2008,2,"Stenella frontalis",""
2010,6,"Stenella frontalis",""
2011,4,"Stenella frontalis",""
2012,1,"Stenella frontalis",""
2013,4,"Stenella frontalis",""
2014,4,"Stenella frontalis",""
2015,7,"Stenella frontalis",""
2016,4,"Stenella frontalis",""
2017,3,"Stenella frontalis",""
2018,6,"Stenella frontalis",""
2019,1,"Stenella frontalis",""
2020,6,"Stenella frontalis",""
2001,1,"Stenocephalemys albipes",""
2006,1,"Stenocephalemys albipes",""
2015,1,"Stenocephalemys albipes",""
2016,1,"Stenocephalemys albipes",""
2017,1,"Stenocephalemys albipes",""
2019,1,"Stenocephalemys albipes",""
1978,1,"Sturnira lilium",""
1979,1,"Sturnira lilium",""
1989,1,"Sturnira lilium",""
1992,1,"Sturnira lilium",""
1997,1,"Sturnira lilium",""
1999,1,"Sturnira lilium",""
2000,2,"Sturnira lilium",""
2002,1,"Sturnira lilium",""
2003,2,"Sturnira lilium",""
2005,1,"Sturnira lilium",""
2006,1,"Sturnira lilium",""
2007,1,"Sturnira lilium",""
2009,3,"Sturnira lilium",""
2010,3,"Sturnira lilium",""
2011,7,"Sturnira lilium",""
2012,2,"Sturnira lilium",""
2013,5,"Sturnira lilium",""
2014,5,"Sturnira lilium",""
2015,2,"Sturnira lilium",""
2016,3,"Sturnira lilium",""
2017,4,"Sturnira lilium",""
2018,2,"Sturnira lilium",""
2019,3,"Sturnira lilium",""
2020,6,"Sturnira lilium",""
2010,1,"Sturnira ludovici",""
2013,1,"Sturnira ludovici",""
2014,1,"Sturnira ludovici",""
2015,1,"Sturnira ludovici",""
2017,1,"Sturnira ludovici",""
2018,0,"Sturnira tildae","No publications"
1960,1,"Suncus murinus",""
1964,1,"Suncus murinus",""
1965,1,"Suncus murinus",""
1966,2,"Suncus murinus",""
1967,1,"Suncus murinus",""
1968,4,"Suncus murinus",""
1969,1,"Suncus murinus",""
1970,3,"Suncus murinus",""
1971,6,"Suncus murinus",""
1972,3,"Suncus murinus",""
1973,1,"Suncus murinus",""
1974,4,"Suncus murinus",""
1975,5,"Suncus murinus",""
1976,6,"Suncus murinus",""
1977,10,"Suncus murinus",""
1978,9,"Suncus murinus",""
1979,6,"Suncus murinus",""
1980,9,"Suncus murinus",""
1981,7,"Suncus murinus",""
1982,9,"Suncus murinus",""
1983,8,"Suncus murinus",""
1984,23,"Suncus murinus",""
1985,8,"Suncus murinus",""
1986,14,"Suncus murinus",""
1987,12,"Suncus murinus",""
1988,21,"Suncus murinus",""
1989,24,"Suncus murinus",""
1990,26,"Suncus murinus",""
1991,21,"Suncus murinus",""
1992,24,"Suncus murinus",""
1993,20,"Suncus murinus",""
1994,18,"Suncus murinus",""
1995,20,"Suncus murinus",""
1996,16,"Suncus murinus",""
1997,21,"Suncus murinus",""
1998,26,"Suncus murinus",""
1999,18,"Suncus murinus",""
2000,17,"Suncus murinus",""
2001,18,"Suncus murinus",""
2002,22,"Suncus murinus",""
2003,15,"Suncus murinus",""
2004,9,"Suncus murinus",""
2005,13,"Suncus murinus",""
2006,9,"Suncus murinus",""
2007,18,"Suncus murinus",""
2008,14,"Suncus murinus",""
2009,12,"Suncus murinus",""
2010,14,"Suncus murinus",""
2011,20,"Suncus murinus",""
2012,16,"Suncus murinus",""
2013,11,"Suncus murinus",""
2014,12,"Suncus murinus",""
2015,13,"Suncus murinus",""
2016,16,"Suncus murinus",""
2017,19,"Suncus murinus",""
2018,12,"Suncus murinus",""
2019,11,"Suncus murinus",""
2020,12,"Suncus murinus",""
2021,1,"Suncus murinus",""
1983,1,"Suricata suricatta",""
1986,1,"Suricata suricatta",""
1992,1,"Suricata suricatta",""
1997,1,"Suricata suricatta",""
1998,1,"Suricata suricatta",""
1999,2,"Suricata suricatta",""
2000,2,"Suricata suricatta",""
2001,6,"Suricata suricatta",""
2002,3,"Suricata suricatta",""
2003,2,"Suricata suricatta",""
2004,2,"Suricata suricatta",""
2005,2,"Suricata suricatta",""
2006,6,"Suricata suricatta",""
2007,9,"Suricata suricatta",""
2008,3,"Suricata suricatta",""
2009,12,"Suricata suricatta",""
2010,9,"Suricata suricatta",""
2011,4,"Suricata suricatta",""
2012,6,"Suricata suricatta",""
2013,6,"Suricata suricatta",""
2014,10,"Suricata suricatta",""
2015,6,"Suricata suricatta",""
2016,6,"Suricata suricatta",""
2017,15,"Suricata suricatta",""
2018,12,"Suricata suricatta",""
2019,13,"Suricata suricatta",""
2020,7,"Suricata suricatta",""
1978,1,"Sus barbatus",""
1991,1,"Sus barbatus",""
2004,1,"Sus barbatus",""
2005,1,"Sus barbatus",""
2015,2,"Sus barbatus",""
2016,2,"Sus barbatus",""
2019,2,"Sus barbatus",""
2020,2,"Sus barbatus",""
1983,1,"Sus celebensis",""
1991,1,"Sus celebensis",""
1992,1,"Sus celebensis",""
2007,1,"Sus celebensis",""
2008,1,"Sus celebensis",""
2009,1,"Sus celebensis",""
2010,1,"Sus celebensis",""
2014,1,"Sus celebensis",""
2015,1,"Sus celebensis",""
2016,1,"Sus celebensis",""
2019,1,"Sus celebensis",""
1951,1,"Sus scrofa",""
1953,2,"Sus scrofa",""
1954,1,"Sus scrofa",""
1955,1,"Sus scrofa",""
1957,1,"Sus scrofa",""
1958,2,"Sus scrofa",""
1959,1,"Sus scrofa",""
1960,3,"Sus scrofa",""
1961,4,"Sus scrofa",""
1962,2,"Sus scrofa",""
1963,3,"Sus scrofa",""
1964,8,"Sus scrofa",""
1965,1,"Sus scrofa",""
1966,5,"Sus scrofa",""
1967,5,"Sus scrofa",""
1968,16,"Sus scrofa",""
1969,12,"Sus scrofa",""
1970,11,"Sus scrofa",""
1971,10,"Sus scrofa",""
1972,13,"Sus scrofa",""
1973,13,"Sus scrofa",""
1974,6,"Sus scrofa",""
1975,12,"Sus scrofa",""
1976,7,"Sus scrofa",""
1977,17,"Sus scrofa",""
1978,14,"Sus scrofa",""
1979,8,"Sus scrofa",""
1980,10,"Sus scrofa",""
1981,6,"Sus scrofa",""
1982,9,"Sus scrofa",""
1983,12,"Sus scrofa",""
1984,17,"Sus scrofa",""
1985,12,"Sus scrofa",""
1986,16,"Sus scrofa",""
1987,13,"Sus scrofa",""
1988,13,"Sus scrofa",""
1989,23,"Sus scrofa",""
1990,20,"Sus scrofa",""
1991,19,"Sus scrofa",""
1992,23,"Sus scrofa",""
1993,29,"Sus scrofa",""
1994,20,"Sus scrofa",""
1995,23,"Sus scrofa",""
1996,22,"Sus scrofa",""
1997,22,"Sus scrofa",""
1998,35,"Sus scrofa",""
1999,34,"Sus scrofa",""
2000,35,"Sus scrofa",""
2001,54,"Sus scrofa",""
2002,38,"Sus scrofa",""
2003,42,"Sus scrofa",""
2004,54,"Sus scrofa",""
2005,70,"Sus scrofa",""
2006,68,"Sus scrofa",""
2007,92,"Sus scrofa",""
2008,95,"Sus scrofa",""
2009,109,"Sus scrofa",""
2010,125,"Sus scrofa",""
2011,127,"Sus scrofa",""
2012,171,"Sus scrofa",""
2013,150,"Sus scrofa",""
2014,186,"Sus scrofa",""
2015,193,"Sus scrofa",""
2016,192,"Sus scrofa",""
2017,171,"Sus scrofa",""
2018,180,"Sus scrofa",""
2019,207,"Sus scrofa",""
2020,270,"Sus scrofa",""
2021,9,"Sus scrofa",""
1991,2,"Sus verrucosus",""
1992,1,"Sus verrucosus",""
2014,2,"Sus verrucosus",""
2015,1,"Sus verrucosus",""
2016,1,"Sus verrucosus",""
1986,1,"Syconycteris australis",""
1998,2,"Syconycteris australis",""
1999,1,"Syconycteris australis",""
2015,1,"Syconycteris australis",""
1965,1,"Sylvicapra grimmia",""
1966,1,"Sylvicapra grimmia",""
1975,2,"Sylvicapra grimmia",""
1977,1,"Sylvicapra grimmia",""
1983,1,"Sylvicapra grimmia",""
1987,2,"Sylvicapra grimmia",""
1988,2,"Sylvicapra grimmia",""
1989,2,"Sylvicapra grimmia",""
1990,1,"Sylvicapra grimmia",""
1996,1,"Sylvicapra grimmia",""
2001,1,"Sylvicapra grimmia",""
2002,1,"Sylvicapra grimmia",""
2003,3,"Sylvicapra grimmia",""
2004,1,"Sylvicapra grimmia",""
2005,1,"Sylvicapra grimmia",""
2010,1,"Sylvicapra grimmia",""
2015,2,"Sylvicapra grimmia",""
2017,1,"Sylvicapra grimmia",""
2018,1,"Sylvicapra grimmia",""
2019,1,"Sylvicapra grimmia",""
1981,1,"Sylvilagus aquaticus",""
1983,1,"Sylvilagus aquaticus",""
1984,2,"Sylvilagus aquaticus",""
1997,1,"Sylvilagus aquaticus",""
2011,1,"Sylvilagus aquaticus",""
1969,1,"Sylvilagus audubonii",""
1973,1,"Sylvilagus audubonii",""
1980,1,"Sylvilagus audubonii",""
1984,1,"Sylvilagus audubonii",""
1985,1,"Sylvilagus audubonii",""
1988,2,"Sylvilagus audubonii",""
1989,1,"Sylvilagus audubonii",""
1997,1,"Sylvilagus audubonii",""
2006,1,"Sylvilagus audubonii",""
2009,1,"Sylvilagus audubonii",""
2014,1,"Sylvilagus audubonii",""
2015,2,"Sylvilagus audubonii",""
2017,1,"Sylvilagus audubonii",""
2018,1,"Sylvilagus audubonii",""
2019,1,"Sylvilagus audubonii",""
2020,1,"Sylvilagus audubonii",""
2021,1,"Sylvilagus audubonii",""
1963,1,"Sylvilagus bachmani",""
1976,1,"Sylvilagus bachmani",""
1989,1,"Sylvilagus bachmani",""
1997,1,"Sylvilagus bachmani",""
1998,1,"Sylvilagus bachmani",""
2000,1,"Sylvilagus bachmani",""
2009,1,"Sylvilagus bachmani",""
2011,1,"Sylvilagus bachmani",""
2012,1,"Sylvilagus bachmani",""
2013,2,"Sylvilagus bachmani",""
2014,3,"Sylvilagus bachmani",""
2016,2,"Sylvilagus bachmani",""
1973,1,"Sylvilagus brasiliensis",""
1998,2,"Sylvilagus brasiliensis",""
2001,1,"Sylvilagus brasiliensis",""
2002,2,"Sylvilagus brasiliensis",""
2011,1,"Sylvilagus brasiliensis",""
2012,1,"Sylvilagus brasiliensis",""
2016,1,"Sylvilagus brasiliensis",""
2020,1,"Sylvilagus brasiliensis",""
1947,1,"Sylvilagus floridanus",""
1953,1,"Sylvilagus floridanus",""
1959,1,"Sylvilagus floridanus",""
1965,1,"Sylvilagus floridanus",""
1966,1,"Sylvilagus floridanus",""
1969,1,"Sylvilagus floridanus",""
1970,1,"Sylvilagus floridanus",""
1971,2,"Sylvilagus floridanus",""
1973,1,"Sylvilagus floridanus",""
1975,4,"Sylvilagus floridanus",""
1976,5,"Sylvilagus floridanus",""
1977,7,"Sylvilagus floridanus",""
1978,3,"Sylvilagus floridanus",""
1979,4,"Sylvilagus floridanus",""
1980,5,"Sylvilagus floridanus",""
1982,2,"Sylvilagus floridanus",""
1983,4,"Sylvilagus floridanus",""
1984,5,"Sylvilagus floridanus",""
1985,2,"Sylvilagus floridanus",""
1986,1,"Sylvilagus floridanus",""
1987,1,"Sylvilagus floridanus",""
1988,2,"Sylvilagus floridanus",""
1989,4,"Sylvilagus floridanus",""
1990,3,"Sylvilagus floridanus",""
1991,2,"Sylvilagus floridanus",""
1992,2,"Sylvilagus floridanus",""
1993,2,"Sylvilagus floridanus",""
1994,1,"Sylvilagus floridanus",""
1995,2,"Sylvilagus floridanus",""
1997,2,"Sylvilagus floridanus",""
1998,2,"Sylvilagus floridanus",""
1999,1,"Sylvilagus floridanus",""
2001,2,"Sylvilagus floridanus",""
2002,1,"Sylvilagus floridanus",""
2005,4,"Sylvilagus floridanus",""
2006,6,"Sylvilagus floridanus",""
2007,4,"Sylvilagus floridanus",""
2008,2,"Sylvilagus floridanus",""
2010,2,"Sylvilagus floridanus",""
2011,5,"Sylvilagus floridanus",""
2012,4,"Sylvilagus floridanus",""
2013,4,"Sylvilagus floridanus",""
2014,1,"Sylvilagus floridanus",""
2015,3,"Sylvilagus floridanus",""
2016,6,"Sylvilagus floridanus",""
2017,2,"Sylvilagus floridanus",""
2018,5,"Sylvilagus floridanus",""
2019,6,"Sylvilagus floridanus",""
2020,6,"Sylvilagus floridanus",""
2021,1,"Sylvilagus floridanus",""
1979,1,"Sylvilagus nuttallii",""
1980,1,"Sylvilagus nuttallii",""
1981,1,"Sylvilagus nuttallii",""
1983,1,"Sylvilagus nuttallii",""
1984,1,"Sylvilagus nuttallii",""
1997,1,"Sylvilagus nuttallii",""
2009,1,"Sylvilagus nuttallii",""
2015,1,"Sylvilagus nuttallii",""
2016,2,"Sylvilagus nuttallii",""
2017,1,"Sylvilagus nuttallii",""
2018,3,"Sylvilagus nuttallii",""
1975,1,"Sylvilagus palustris",""
1978,1,"Sylvilagus palustris",""
1984,1,"Sylvilagus palustris",""
1997,1,"Sylvilagus palustris",""
2001,2,"Sylvilagus palustris",""
2006,1,"Sylvilagus palustris",""
2007,2,"Sylvilagus palustris",""
2008,1,"Sylvilagus palustris",""
2016,1,"Sylvilagus palustris",""
2018,1,"Sylvilagus palustris",""
1999,1,"Sylvisorex ollula",""
2003,1,"Sylvisorex ollula",""
2016,1,"Sylvisorex ollula",""
1963,1,"Symphalangus syndactylus",""
1971,1,"Symphalangus syndactylus",""
1974,1,"Symphalangus syndactylus",""
1975,1,"Symphalangus syndactylus",""
1976,1,"Symphalangus syndactylus",""
1977,1,"Symphalangus syndactylus",""
1979,1,"Symphalangus syndactylus",""
1980,1,"Symphalangus syndactylus",""
1981,1,"Symphalangus syndactylus",""
1982,1,"Symphalangus syndactylus",""
1983,2,"Symphalangus syndactylus",""
1988,1,"Symphalangus syndactylus",""
1991,3,"Symphalangus syndactylus",""
1993,2,"Symphalangus syndactylus",""
1994,2,"Symphalangus syndactylus",""
1995,4,"Symphalangus syndactylus",""
1997,3,"Symphalangus syndactylus",""
1998,1,"Symphalangus syndactylus",""
1999,1,"Symphalangus syndactylus",""
2000,1,"Symphalangus syndactylus",""
2003,2,"Symphalangus syndactylus",""
2004,3,"Symphalangus syndactylus",""
2006,5,"Symphalangus syndactylus",""
2007,3,"Symphalangus syndactylus",""
2008,5,"Symphalangus syndactylus",""
2009,6,"Symphalangus syndactylus",""
2010,7,"Symphalangus syndactylus",""
2011,1,"Symphalangus syndactylus",""
2012,6,"Symphalangus syndactylus",""
2013,2,"Symphalangus syndactylus",""
2014,3,"Symphalangus syndactylus",""
2015,3,"Symphalangus syndactylus",""
2016,2,"Symphalangus syndactylus",""
2017,3,"Symphalangus syndactylus",""
2019,1,"Symphalangus syndactylus",""
2020,7,"Symphalangus syndactylus",""
1963,1,"Syncerus caffer",""
1965,2,"Syncerus caffer",""
1967,1,"Syncerus caffer",""
1968,1,"Syncerus caffer",""
1969,3,"Syncerus caffer",""
1970,1,"Syncerus caffer",""
1971,2,"Syncerus caffer",""
1972,6,"Syncerus caffer",""
1973,3,"Syncerus caffer",""
1974,2,"Syncerus caffer",""
1975,5,"Syncerus caffer",""
1976,3,"Syncerus caffer",""
1977,6,"Syncerus caffer",""
1978,7,"Syncerus caffer",""
1979,3,"Syncerus caffer",""
1980,4,"Syncerus caffer",""
1981,2,"Syncerus caffer",""
1982,4,"Syncerus caffer",""
1983,1,"Syncerus caffer",""
1984,3,"Syncerus caffer",""
1985,4,"Syncerus caffer",""
1986,4,"Syncerus caffer",""
1987,6,"Syncerus caffer",""
1988,4,"Syncerus caffer",""
1989,4,"Syncerus caffer",""
1990,11,"Syncerus caffer",""
1991,5,"Syncerus caffer",""
1992,7,"Syncerus caffer",""
1993,2,"Syncerus caffer",""
1994,5,"Syncerus caffer",""
1995,3,"Syncerus caffer",""
1996,6,"Syncerus caffer",""
1997,2,"Syncerus caffer",""
1998,4,"Syncerus caffer",""
1999,5,"Syncerus caffer",""
2000,9,"Syncerus caffer",""
2001,5,"Syncerus caffer",""
2002,8,"Syncerus caffer",""
2003,8,"Syncerus caffer",""
2004,4,"Syncerus caffer",""
2005,4,"Syncerus caffer",""
2006,10,"Syncerus caffer",""
2007,6,"Syncerus caffer",""
2008,12,"Syncerus caffer",""
2009,9,"Syncerus caffer",""
2010,16,"Syncerus caffer",""
2011,19,"Syncerus caffer",""
2012,16,"Syncerus caffer",""
2013,22,"Syncerus caffer",""
2014,18,"Syncerus caffer",""
2015,18,"Syncerus caffer",""
2016,17,"Syncerus caffer",""
2017,10,"Syncerus caffer",""
2018,12,"Syncerus caffer",""
2019,17,"Syncerus caffer",""
2020,19,"Syncerus caffer",""
1960,1,"Tachyglossus aculeatus",""
1963,1,"Tachyglossus aculeatus",""
1964,1,"Tachyglossus aculeatus",""
1965,3,"Tachyglossus aculeatus",""
1966,1,"Tachyglossus aculeatus",""
1967,3,"Tachyglossus aculeatus",""
1969,2,"Tachyglossus aculeatus",""
1970,4,"Tachyglossus aculeatus",""
1971,3,"Tachyglossus aculeatus",""
1972,7,"Tachyglossus aculeatus",""
1973,8,"Tachyglossus aculeatus",""
1974,2,"Tachyglossus aculeatus",""
1975,4,"Tachyglossus aculeatus",""
1977,3,"Tachyglossus aculeatus",""
1978,4,"Tachyglossus aculeatus",""
1979,4,"Tachyglossus aculeatus",""
1980,2,"Tachyglossus aculeatus",""
1981,4,"Tachyglossus aculeatus",""
1982,2,"Tachyglossus aculeatus",""
1983,4,"Tachyglossus aculeatus",""
1984,2,"Tachyglossus aculeatus",""
1985,3,"Tachyglossus aculeatus",""
1986,2,"Tachyglossus aculeatus",""
1987,3,"Tachyglossus aculeatus",""
1989,3,"Tachyglossus aculeatus",""
1990,2,"Tachyglossus aculeatus",""
1991,5,"Tachyglossus aculeatus",""
1992,4,"Tachyglossus aculeatus",""
1993,3,"Tachyglossus aculeatus",""
1994,2,"Tachyglossus aculeatus",""
1995,2,"Tachyglossus aculeatus",""
1996,2,"Tachyglossus aculeatus",""
1997,3,"Tachyglossus aculeatus",""
1998,2,"Tachyglossus aculeatus",""
1999,2,"Tachyglossus aculeatus",""
2000,2,"Tachyglossus aculeatus",""
2001,4,"Tachyglossus aculeatus",""
2002,7,"Tachyglossus aculeatus",""
2003,12,"Tachyglossus aculeatus",""
2004,6,"Tachyglossus aculeatus",""
2005,3,"Tachyglossus aculeatus",""
2006,4,"Tachyglossus aculeatus",""
2007,7,"Tachyglossus aculeatus",""
2008,6,"Tachyglossus aculeatus",""
2009,4,"Tachyglossus aculeatus",""
2010,1,"Tachyglossus aculeatus",""
2011,2,"Tachyglossus aculeatus",""
2012,9,"Tachyglossus aculeatus",""
2014,2,"Tachyglossus aculeatus",""
2015,3,"Tachyglossus aculeatus",""
2016,9,"Tachyglossus aculeatus",""
2017,6,"Tachyglossus aculeatus",""
2018,4,"Tachyglossus aculeatus",""
2019,6,"Tachyglossus aculeatus",""
2020,2,"Tachyglossus aculeatus",""
1962,1,"Tadarida brasiliensis",""
1966,1,"Tadarida brasiliensis",""
1967,1,"Tadarida brasiliensis",""
1968,1,"Tadarida brasiliensis",""
1969,3,"Tadarida brasiliensis",""
1971,2,"Tadarida brasiliensis",""
1972,1,"Tadarida brasiliensis",""
1973,1,"Tadarida brasiliensis",""
1975,2,"Tadarida brasiliensis",""
1976,3,"Tadarida brasiliensis",""
1977,1,"Tadarida brasiliensis",""
1979,1,"Tadarida brasiliensis",""
1981,1,"Tadarida brasiliensis",""
1982,1,"Tadarida brasiliensis",""
1987,1,"Tadarida brasiliensis",""
1988,2,"Tadarida brasiliensis",""
1989,2,"Tadarida brasiliensis",""
1992,1,"Tadarida brasiliensis",""
1993,1,"Tadarida brasiliensis",""
1994,3,"Tadarida brasiliensis",""
1995,4,"Tadarida brasiliensis",""
1996,2,"Tadarida brasiliensis",""
1997,1,"Tadarida brasiliensis",""
1998,2,"Tadarida brasiliensis",""
1999,3,"Tadarida brasiliensis",""
