Year,NumPubs,Host,Note,VirusRelated
2009,1,bandicota indica,,TRUE
2010,1,bandicota indica,,TRUE
2011,1,bandicota indica,,TRUE
2013,1,bandicota indica,,TRUE
2018,1,bandicota indica,,TRUE
2019,1,bandicota indica,,TRUE
2020,1,bandicota indica,,TRUE
2000,1,bandicota savilei,,TRUE
2006,1,bandicota savilei,,TRUE
2011,1,bandicota savilei,,TRUE
2016,1,barbastella barbastellus,,TRUE
2020,0,bassaricyon gabbii,No publications,TRUE
2016,1,bassariscus astutus,,TRUE
2020,0,beatragus hunteri,No publications,TRUE
2020,0,berylmys bowersi,No publications,TRUE
NA,NA,bettongia gaimardi,Lookup error,TRUE
NA,NA,bettongia penicillata,Lookup error,TRUE
2020,0,bibimys chacoensis,No publications,TRUE
NA,NA,bison bison,Lookup error,TRUE
NA,NA,bison bonasus,Lookup error,TRUE
1951,1,blarina brevicauda,,TRUE
1997,1,blarina brevicauda,,TRUE
2020,1,blarina brevicauda,,TRUE
2020,1,blarina carolinensis,,TRUE
2020,0,blarina hylophaga,No publications,TRUE
2010,1,blastocerus dichotomus,,TRUE
2015,1,blastocerus dichotomus,,TRUE
2018,1,blastocerus dichotomus,,TRUE
2020,0,bolomys amoenus,No publications,TRUE
2009,1,bos frontalis,,TRUE
2013,1,bos frontalis,,TRUE
2017,2,bos frontalis,,TRUE
2020,1,bos frontalis,,TRUE
1980,1,bos gaurus,,TRUE
1981,1,bos gaurus,,TRUE
1982,1,bos gaurus,,TRUE
1988,1,bos gaurus,,TRUE
1994,1,bos gaurus,,TRUE
1998,1,bos gaurus,,TRUE
2015,1,bos gaurus,,TRUE
1995,1,bos grunniens,,TRUE
2002,1,bos grunniens,,TRUE
2007,1,bos grunniens,,TRUE
2010,1,bos grunniens,,TRUE
2012,2,bos grunniens,,TRUE
2013,4,bos grunniens,,TRUE
2015,4,bos grunniens,,TRUE
2016,3,bos grunniens,,TRUE
2017,2,bos grunniens,,TRUE
2018,1,bos grunniens,,TRUE
2019,1,bos grunniens,,TRUE
NA,NA,bos indicus,Lookup error,TRUE
1980,1,bos javanicus,,TRUE
1984,1,bos javanicus,,TRUE
1992,1,bos javanicus,,TRUE
1993,2,bos javanicus,,TRUE
1994,2,bos javanicus,,TRUE
1995,5,bos javanicus,,TRUE
1998,2,bos javanicus,,TRUE
1999,1,bos javanicus,,TRUE
2001,2,bos javanicus,,TRUE
2007,1,bos javanicus,,TRUE
2008,1,bos javanicus,,TRUE
2009,1,bos javanicus,,TRUE
2010,1,bos javanicus,,TRUE
2012,1,bos javanicus,,TRUE
2014,1,bos javanicus,,TRUE
2015,1,bos javanicus,,TRUE
2016,1,bos mutus,,TRUE
2006,1,bos primigenius,,TRUE
1972,1,bos taurus x bison bison,,TRUE
1981,2,bos taurus x bison bison,,TRUE
1982,1,bos taurus x bison bison,,TRUE
1984,1,bos taurus x bison bison,,TRUE
1985,1,bos taurus x bison bison,,TRUE
1992,2,bos taurus x bison bison,,TRUE
1994,2,bos taurus x bison bison,,TRUE
1995,2,bos taurus x bison bison,,TRUE
1996,1,bos taurus x bison bison,,TRUE
1998,2,bos taurus x bison bison,,TRUE
1999,1,bos taurus x bison bison,,TRUE
2005,1,bos taurus x bison bison,,TRUE
2006,1,bos taurus x bison bison,,TRUE
2007,1,bos taurus x bison bison,,TRUE
2008,1,bos taurus x bison bison,,TRUE
2009,4,bos taurus x bison bison,,TRUE
2010,6,bos taurus x bison bison,,TRUE
2011,4,bos taurus x bison bison,,TRUE
2012,6,bos taurus x bison bison,,TRUE
2013,5,bos taurus x bison bison,,TRUE
2014,5,bos taurus x bison bison,,TRUE
2015,6,bos taurus x bison bison,,TRUE
2016,9,bos taurus x bison bison,,TRUE
2017,7,bos taurus x bison bison,,TRUE
2018,6,bos taurus x bison bison,,TRUE
2019,4,bos taurus x bison bison,,TRUE
2020,12,bos taurus x bison bison,,TRUE
1972,1,bos taurus,,TRUE
1981,2,bos taurus,,TRUE
1982,1,bos taurus,,TRUE
1984,1,bos taurus,,TRUE
1985,1,bos taurus,,TRUE
1992,2,bos taurus,,TRUE
1994,2,bos taurus,,TRUE
1995,2,bos taurus,,TRUE
1996,1,bos taurus,,TRUE
1998,2,bos taurus,,TRUE
1999,1,bos taurus,,TRUE
2005,1,bos taurus,,TRUE
2006,1,bos taurus,,TRUE
2007,1,bos taurus,,TRUE
2008,1,bos taurus,,TRUE
2009,4,bos taurus,,TRUE
2010,6,bos taurus,,TRUE
2011,4,bos taurus,,TRUE
2012,6,bos taurus,,TRUE
2013,5,bos taurus,,TRUE
2014,5,bos taurus,,TRUE
2015,6,bos taurus,,TRUE
2016,9,bos taurus,,TRUE
2017,7,bos taurus,,TRUE
2018,6,bos taurus,,TRUE
2019,4,bos taurus,,TRUE
2020,12,bos taurus,,TRUE
2006,1,boselaphus tragocamelus,,TRUE
2020,0,brachylagus idahoensis,No publications,TRUE
2012,1,brachyteles arachnoides,,TRUE
2018,1,brachyteles arachnoides,,TRUE
2020,0,bradypus tridactylus,No publications,TRUE
1983,3,bradypus variegatus,,TRUE
2016,1,bradypus variegatus,,TRUE
2018,1,bradypus variegatus,,TRUE
2019,1,bradypus variegatus,,TRUE
1979,2,bubalus bubalis,,TRUE
1983,1,bubalus bubalis,,TRUE
1984,1,bubalus bubalis,,TRUE
1988,1,bubalus bubalis,,TRUE
1989,2,bubalus bubalis,,TRUE
1994,1,bubalus bubalis,,TRUE
1996,1,bubalus bubalis,,TRUE
1997,1,bubalus bubalis,,TRUE
1998,1,bubalus bubalis,,TRUE
2000,1,bubalus bubalis,,TRUE
2004,2,bubalus bubalis,,TRUE
2005,2,bubalus bubalis,,TRUE
2006,2,bubalus bubalis,,TRUE
2007,3,bubalus bubalis,,TRUE
2008,4,bubalus bubalis,,TRUE
2009,4,bubalus bubalis,,TRUE
2010,3,bubalus bubalis,,TRUE
2012,3,bubalus bubalis,,TRUE
2013,2,bubalus bubalis,,TRUE
2014,6,bubalus bubalis,,TRUE
2015,4,bubalus bubalis,,TRUE
2016,7,bubalus bubalis,,TRUE
2017,5,bubalus bubalis,,TRUE
2018,5,bubalus bubalis,,TRUE
2019,3,bubalus bubalis,,TRUE
2020,2,bubalus bubalis,,TRUE
2021,1,bubalus bubalis,,TRUE
2020,0,bubalus carabanensis,No publications,TRUE
2004,1,budorcas taxicolor,,TRUE
2020,0,bunomys penitus,No publications,TRUE
2020,0,cabassous centralis,No publications,TRUE
NA,NA,cacajao calvus,Lookup error,TRUE
NA,NA,cacajao hosomi,Lookup error,TRUE
2020,0,cacajao melanocephalus,No publications,TRUE
NA,NA,cacajao rubicundus,Lookup error,TRUE
2020,0,callicebus personatus,No publications,TRUE
2001,1,callimico goeldii,,TRUE
2004,1,callimico goeldii,,TRUE
1999,1,callithrix geoffroyi,,TRUE
1976,2,callithrix jacchus,,TRUE
1977,1,callithrix jacchus,,TRUE
1978,4,callithrix jacchus,,TRUE
1979,2,callithrix jacchus,,TRUE
1980,2,callithrix jacchus,,TRUE
1981,1,callithrix jacchus,,TRUE
1982,4,callithrix jacchus,,TRUE
1983,5,callithrix jacchus,,TRUE
1984,4,callithrix jacchus,,TRUE
1985,3,callithrix jacchus,,TRUE
1986,4,callithrix jacchus,,TRUE
1987,3,callithrix jacchus,,TRUE
1988,3,callithrix jacchus,,TRUE
1990,1,callithrix jacchus,,TRUE
1991,1,callithrix jacchus,,TRUE
1993,2,callithrix jacchus,,TRUE
1995,1,callithrix jacchus,,TRUE
1996,1,callithrix jacchus,,TRUE
1997,4,callithrix jacchus,,TRUE
1999,2,callithrix jacchus,,TRUE
2000,2,callithrix jacchus,,TRUE
2001,3,callithrix jacchus,,TRUE
2002,4,callithrix jacchus,,TRUE
2003,5,callithrix jacchus,,TRUE
2004,3,callithrix jacchus,,TRUE
2005,1,callithrix jacchus,,TRUE
2006,1,callithrix jacchus,,TRUE
2007,1,callithrix jacchus,,TRUE
2008,1,callithrix jacchus,,TRUE
2009,4,callithrix jacchus,,TRUE
2010,3,callithrix jacchus,,TRUE
2011,5,callithrix jacchus,,TRUE
2012,4,callithrix jacchus,,TRUE
2013,10,callithrix jacchus,,TRUE
2014,3,callithrix jacchus,,TRUE
2015,6,callithrix jacchus,,TRUE
2016,3,callithrix jacchus,,TRUE
2017,6,callithrix jacchus,,TRUE
2018,5,callithrix jacchus,,TRUE
2019,3,callithrix jacchus,,TRUE
2020,7,callithrix jacchus,,TRUE
1946,1,callithrix penicillata,,TRUE
2001,1,callithrix penicillata,,TRUE
2013,1,callithrix penicillata,,TRUE
2015,1,callithrix penicillata,,TRUE
2016,1,callithrix penicillata,,TRUE
1977,2,callorhinus ursinus,,TRUE
1978,2,callorhinus ursinus,,TRUE
1980,1,callorhinus ursinus,,TRUE
1986,1,callorhinus ursinus,,TRUE
1998,2,callorhinus ursinus,,TRUE
2013,1,callorhinus ursinus,,TRUE
2015,1,callorhinus ursinus,,TRUE
2018,1,callorhinus ursinus,,TRUE
2020,0,callosciurus erythraeus,No publications,TRUE
2017,1,callosciurus finlaysonii,,TRUE
2020,0,callosciurus notatus,No publications,TRUE
2017,1,callosciurus prevostii,,TRUE
2018,1,callosciurus prevostii,,TRUE
1981,2,callospermophilus lateralis,,TRUE
1988,1,calomys callidus,,TRUE
1989,1,calomys callidus,,TRUE
2012,1,calomys callidus,,TRUE
2017,1,calomys callidus,,TRUE
1965,1,calomys callosus,,TRUE
1966,1,calomys callosus,,TRUE
1969,1,calomys callosus,,TRUE
1975,2,calomys callosus,,TRUE
2003,1,calomys callosus,,TRUE
2004,1,calomys callosus,,TRUE
2005,1,calomys callosus,,TRUE
2009,1,calomys callosus,,TRUE
2020,0,calomys fecundus,No publications,TRUE
1988,1,calomys laucha,,TRUE
1990,1,calomys laucha,,TRUE
1991,2,calomys laucha,,TRUE
1992,1,calomys laucha,,TRUE
1993,1,calomys laucha,,TRUE
1994,1,calomys laucha,,TRUE
1997,2,calomys laucha,,TRUE
2000,1,calomys laucha,,TRUE
2002,2,calomys laucha,,TRUE
2003,2,calomys laucha,,TRUE
2004,1,calomys laucha,,TRUE
2006,1,calomys laucha,,TRUE
1979,1,calomys musculinus,,TRUE
1982,2,calomys musculinus,,TRUE
1985,2,calomys musculinus,,TRUE
1986,5,calomys musculinus,,TRUE
1987,1,calomys musculinus,,TRUE
1988,3,calomys musculinus,,TRUE
1989,1,calomys musculinus,,TRUE
1990,5,calomys musculinus,,TRUE
1991,2,calomys musculinus,,TRUE
1992,2,calomys musculinus,,TRUE
1993,3,calomys musculinus,,TRUE
1994,2,calomys musculinus,,TRUE
1995,1,calomys musculinus,,TRUE
2000,1,calomys musculinus,,TRUE
2002,4,calomys musculinus,,TRUE
2003,2,calomys musculinus,,TRUE
2004,1,calomys musculinus,,TRUE
2011,2,calomys musculinus,,TRUE
2014,1,calomys musculinus,,TRUE
2018,2,calomys musculinus,,TRUE
2010,1,calomys tener,,TRUE
2013,1,calomys tener,,TRUE
2015,1,calomys tener,,TRUE
2018,2,calomys tener,,TRUE
2019,1,calomys tener,,TRUE
2020,0,caluromys derbianus,No publications,TRUE
2020,0,caluromys philander,No publications,TRUE
1999,1,camelus bactrianus,,TRUE
2009,1,camelus bactrianus,,TRUE
2012,1,camelus bactrianus,,TRUE
2013,3,camelus bactrianus,,TRUE
2016,1,camelus bactrianus,,TRUE
2018,1,camelus bactrianus,,TRUE
1968,1,camelus dromedarius,,TRUE
1985,1,camelus dromedarius,,TRUE
1987,1,camelus dromedarius,,TRUE
1989,2,camelus dromedarius,,TRUE
1990,1,camelus dromedarius,,TRUE
1992,1,camelus dromedarius,,TRUE
1994,1,camelus dromedarius,,TRUE
1995,1,camelus dromedarius,,TRUE
1996,1,camelus dromedarius,,TRUE
1998,2,camelus dromedarius,,TRUE
1999,2,camelus dromedarius,,TRUE
2001,1,camelus dromedarius,,TRUE
2002,1,camelus dromedarius,,TRUE
2006,1,camelus dromedarius,,TRUE
2007,1,camelus dromedarius,,TRUE
2008,2,camelus dromedarius,,TRUE
2009,2,camelus dromedarius,,TRUE
2010,1,camelus dromedarius,,TRUE
2011,2,camelus dromedarius,,TRUE
2012,2,camelus dromedarius,,TRUE
2013,2,camelus dromedarius,,TRUE
2014,3,camelus dromedarius,,TRUE
2015,2,camelus dromedarius,,TRUE
2016,5,camelus dromedarius,,TRUE
2017,4,camelus dromedarius,,TRUE
2018,3,camelus dromedarius,,TRUE
2019,3,camelus dromedarius,,TRUE
2020,5,camelus dromedarius,,TRUE
2021,1,camelus dromedarius,,TRUE
1994,1,canis adustus,,TRUE
1995,1,canis adustus,,TRUE
1998,1,canis adustus,,TRUE
1999,1,canis adustus,,TRUE
2000,1,canis adustus,,TRUE
2005,1,canis adustus,,TRUE
1988,1,canis aureus,,TRUE
1994,1,canis aureus,,TRUE
1995,2,canis aureus,,TRUE
1999,1,canis aureus,,TRUE
2001,1,canis aureus,,TRUE
2008,1,canis aureus,,TRUE
1986,1,canis latrans,,TRUE
1988,2,canis latrans,,TRUE
1990,1,canis latrans,,TRUE
1991,1,canis latrans,,TRUE
1992,2,canis latrans,,TRUE
1995,1,canis latrans,,TRUE
1996,1,canis latrans,,TRUE
1997,3,canis latrans,,TRUE
1998,1,canis latrans,,TRUE
1999,1,canis latrans,,TRUE
2001,1,canis latrans,,TRUE
2002,2,canis latrans,,TRUE
2003,2,canis latrans,,TRUE
2005,2,canis latrans,,TRUE
2006,1,canis latrans,,TRUE
2008,1,canis latrans,,TRUE
2009,3,canis latrans,,TRUE
2010,1,canis latrans,,TRUE
2014,2,canis latrans,,TRUE
2015,3,canis latrans,,TRUE
2016,1,canis latrans,,TRUE
2017,1,canis latrans,,TRUE
2018,3,canis latrans,,TRUE
2020,1,canis latrans,,TRUE
1982,1,canis lupus,,TRUE
1995,1,canis lupus,,TRUE
1997,3,canis lupus,,TRUE
2003,1,canis lupus,,TRUE
2004,2,canis lupus,,TRUE
2005,2,canis lupus,,TRUE
2007,1,canis lupus,,TRUE
2009,2,canis lupus,,TRUE
2010,2,canis lupus,,TRUE
2011,3,canis lupus,,TRUE
2012,3,canis lupus,,TRUE
2013,1,canis lupus,,TRUE
2014,8,canis lupus,,TRUE
2015,3,canis lupus,,TRUE
2016,3,canis lupus,,TRUE
2017,7,canis lupus,,TRUE
2018,4,canis lupus,,TRUE
2019,9,canis lupus,,TRUE
2020,8,canis lupus,,TRUE
1994,2,canis mesomelas,,TRUE
1995,1,canis mesomelas,,TRUE
1996,1,canis mesomelas,,TRUE
1998,1,canis mesomelas,,TRUE
1999,1,canis mesomelas,,TRUE
2000,1,canis mesomelas,,TRUE
2008,1,canis mesomelas,,TRUE
2009,1,canis mesomelas,,TRUE
2012,1,canis mesomelas,,TRUE
2013,1,canis mesomelas,,TRUE
1992,1,canis simensis,,TRUE
1996,1,canis simensis,,TRUE
1997,1,canis simensis,,TRUE
2010,1,canis simensis,,TRUE
2015,1,canis simensis,,TRUE
2017,2,canis simensis,,TRUE
2019,1,canis simensis,,TRUE
2011,3,capra aegagrus,,TRUE
2012,2,capra aegagrus,,TRUE
2016,1,capra aegagrus,,TRUE
2018,1,capra aegagrus,,TRUE
2019,3,capra aegagrus,,TRUE
2020,0,capra caucasica,No publications,TRUE
2014,1,capra falconeri,,TRUE
1975,2,capra hircus,,TRUE
1978,1,capra hircus,,TRUE
1983,1,capra hircus,,TRUE
1996,2,capra hircus,,TRUE
1999,1,capra hircus,,TRUE
2003,1,capra hircus,,TRUE
2006,1,capra hircus,,TRUE
2007,1,capra hircus,,TRUE
2008,1,capra hircus,,TRUE
2010,1,capra hircus,,TRUE
2011,3,capra hircus,,TRUE
2012,2,capra hircus,,TRUE
2013,3,capra hircus,,TRUE
2015,1,capra hircus,,TRUE
2016,1,capra hircus,,TRUE
2017,1,capra hircus,,TRUE
2018,4,capra hircus,,TRUE
2019,2,capra hircus,,TRUE
2020,1,capra hircus,,TRUE
1988,1,capra ibex,,TRUE
2004,1,capra ibex,,TRUE
2007,1,capra ibex,,TRUE
2010,1,capra ibex,,TRUE
2011,2,capra ibex,,TRUE
2012,1,capra ibex,,TRUE
2016,2,capra ibex,,TRUE
2017,1,capra ibex,,TRUE
2019,3,capra ibex,,TRUE
2020,5,capra ibex,,TRUE
2004,1,capra nubiana,,TRUE
2007,1,capra nubiana,,TRUE
2019,1,capra nubiana,,TRUE
2010,1,capra pyrenaica,,TRUE
2012,1,capra pyrenaica,,TRUE
2019,2,capra pyrenaica,,TRUE
2020,5,capra pyrenaica,,TRUE
2017,1,capra sibirica,,TRUE
1976,1,capreolus capreolus,,TRUE
1985,1,capreolus capreolus,,TRUE
1988,1,capreolus capreolus,,TRUE
1990,1,capreolus capreolus,,TRUE
1992,1,capreolus capreolus,,TRUE
1993,1,capreolus capreolus,,TRUE
1995,4,capreolus capreolus,,TRUE
1998,2,capreolus capreolus,,TRUE
2000,1,capreolus capreolus,,TRUE
2004,2,capreolus capreolus,,TRUE
2005,4,capreolus capreolus,,TRUE
2006,2,capreolus capreolus,,TRUE
2007,4,capreolus capreolus,,TRUE
2008,1,capreolus capreolus,,TRUE
2009,1,capreolus capreolus,,TRUE
2010,3,capreolus capreolus,,TRUE
2011,2,capreolus capreolus,,TRUE
2012,4,capreolus capreolus,,TRUE
2013,1,capreolus capreolus,,TRUE
2014,5,capreolus capreolus,,TRUE
2015,4,capreolus capreolus,,TRUE
2016,3,capreolus capreolus,,TRUE
2017,4,capreolus capreolus,,TRUE
2018,4,capreolus capreolus,,TRUE
2019,4,capreolus capreolus,,TRUE
2020,5,capreolus capreolus,,TRUE
1993,1,capricornis crispus,,TRUE
1997,1,capricornis crispus,,TRUE
1999,1,capricornis crispus,,TRUE
2001,1,capricornis crispus,,TRUE
2002,1,capricornis crispus,,TRUE
2005,1,capricornis crispus,,TRUE
2006,1,capricornis crispus,,TRUE
2009,2,capricornis crispus,,TRUE
2010,1,capricornis crispus,,TRUE
2016,1,capricornis crispus,,TRUE
2020,1,capricornis crispus,,TRUE
2020,0,capricornis sumatraensis,No publications,TRUE
2009,1,caracal caracal,,TRUE
2016,1,caracal caracal,,TRUE
2020,0,cardioderma cor,No publications,TRUE
2008,1,carollia brevicauda,,TRUE
1982,1,carollia perspicillata,,TRUE
2011,1,carollia perspicillata,,TRUE
2014,1,carollia perspicillata,,TRUE
2017,2,carollia perspicillata,,TRUE
2018,1,carollia perspicillata,,TRUE
2019,3,carollia perspicillata,,TRUE
2020,2,carollia perspicillata,,TRUE
2017,1,carollia sowelli,,TRUE
2020,0,carollia subrufa,No publications,TRUE
2012,1,castor canadensis,,TRUE
2013,1,castor canadensis,,TRUE
2014,1,castor canadensis,,TRUE
2020,0,castor fiber,No publications,TRUE
2020,0,cavia cutleri,No publications,TRUE
NA,NA,cavia porcellus,Lookup error,TRUE
2001,1,cebuella pygmaea,,TRUE
2013,1,cebuella pygmaea,,TRUE
2015,1,cebuella pygmaea,,TRUE
2020,1,cebuella pygmaea,,TRUE
1975,1,cebus albifrons,,TRUE
1976,1,cebus albifrons,,TRUE
1981,1,cebus albifrons,,TRUE
1993,1,cebus capucinus,,TRUE
2020,0,cebus imitator,No publications,TRUE
1993,1,cebus olivaceus,,TRUE
2016,1,cebus olivaceus,,TRUE
2020,0,cephalopachus bancanus,No publications,TRUE
2020,0,cephalophus callipygus,No publications,TRUE
2020,0,cephalophus dorsalis,No publications,TRUE
2020,0,cephalophus leucogaster,No publications,TRUE
1999,1,cephalophus niger,,TRUE
2020,0,cephalophus nigrifrons,No publications,TRUE
2020,0,cephalophus rufilatus,No publications,TRUE
NA,NA,cephalophus silvicultor,Lookup error,TRUE
NA,NA,cephalophus weynsi,Lookup error,TRUE
2020,0,cephalophus zebra,No publications,TRUE
NA,NA,ceratotherium simum,Lookup error,TRUE
NA,NA,cercocebus agilis,Lookup error,TRUE
1986,4,cercocebus atys,,TRUE
1988,1,cercocebus atys,,TRUE
1990,1,cercocebus atys,,TRUE
1991,2,cercocebus atys,,TRUE
1993,1,cercocebus atys,,TRUE
1994,1,cercocebus atys,,TRUE
1995,4,cercocebus atys,,TRUE
1996,2,cercocebus atys,,TRUE
1997,1,cercocebus atys,,TRUE
1998,3,cercocebus atys,,TRUE
1999,1,cercocebus atys,,TRUE
2000,1,cercocebus atys,,TRUE
2001,1,cercocebus atys,,TRUE
2003,1,cercocebus atys,,TRUE
2004,2,cercocebus atys,,TRUE
2005,6,cercocebus atys,,TRUE
2006,1,cercocebus atys,,TRUE
2007,4,cercocebus atys,,TRUE
2011,2,cercocebus atys,,TRUE
2012,1,cercocebus atys,,TRUE
2013,2,cercocebus atys,,TRUE
2014,1,cercocebus atys,,TRUE
2018,1,cercocebus atys,,TRUE
2020,1,cercocebus atys,,TRUE
2020,0,cercocebus chrysogaster,No publications,TRUE
1968,1,cercocebus galeritus,,TRUE
1993,1,cercocebus torquatus,,TRUE
1996,1,cercocebus torquatus,,TRUE
1998,3,cercocebus torquatus,,TRUE
1999,1,cercocebus torquatus,,TRUE
2001,4,cercocebus torquatus,,TRUE
2003,1,cercocebus torquatus,,TRUE
2004,1,cercocebus torquatus,,TRUE
2008,1,cercocebus torquatus,,TRUE
2009,1,cercocebus torquatus,,TRUE
2010,1,cercocebus torquatus,,TRUE
2014,3,cercocebus torquatus,,TRUE
1993,1,cercopithecus albogularis,,TRUE
2004,1,cercopithecus albogularis,,TRUE
1976,1,cercopithecus ascanius,,TRUE
2004,1,cercopithecus ascanius,,TRUE
2006,2,cercopithecus ascanius,,TRUE
2012,1,cercopithecus ascanius,,TRUE
2014,2,cercopithecus ascanius,,TRUE
2017,1,cercopithecus ascanius,,TRUE
1953,1,cercopithecus campbelli,,TRUE
1994,1,cercopithecus campbelli,,TRUE
2001,1,cercopithecus campbelli,,TRUE
2003,2,cercopithecus campbelli,,TRUE
2004,2,cercopithecus campbelli,,TRUE
2005,1,cercopithecus campbelli,,TRUE
2006,1,cercopithecus campbelli,,TRUE
2009,2,cercopithecus campbelli,,TRUE
1943,1,cercopithecus cephus,,TRUE
2003,1,cercopithecus cephus,,TRUE
2004,2,cercopithecus cephus,,TRUE
2005,1,cercopithecus cephus,,TRUE
2006,1,cercopithecus cephus,,TRUE
2007,1,cercopithecus cephus,,TRUE
2009,1,cercopithecus cephus,,TRUE
2014,1,cercopithecus cephus,,TRUE
2019,1,cercopithecus cephus,,TRUE
2005,1,cercopithecus denti,,TRUE
2012,1,cercopithecus denti,,TRUE
1999,1,cercopithecus diana,,TRUE
2015,1,cercopithecus diana,,TRUE
2020,0,cercopithecus doggetti,No publications,TRUE
2020,0,cercopithecus dryas,No publications,TRUE
NA,NA,cercopithecus erythrogaster,Lookup error,TRUE
2020,0,cercopithecus erythrotis,No publications,TRUE
NA,NA,cercopithecus hamlyni,Lookup error,TRUE
NA,NA,cercopithecus kandti,Lookup error,TRUE
2020,0,cercopithecus lomamiensis,No publications,TRUE
NA,NA,cercopithecus mitis,Lookup error,TRUE
1953,1,cercopithecus mona,,TRUE
1994,1,cercopithecus mona,,TRUE
2001,1,cercopithecus mona,,TRUE
2003,2,cercopithecus mona,,TRUE
2004,2,cercopithecus mona,,TRUE
2005,1,cercopithecus mona,,TRUE
2006,1,cercopithecus mona,,TRUE
2009,2,cercopithecus mona,,TRUE
2001,1,cercopithecus neglectus,,TRUE
2004,2,cercopithecus neglectus,,TRUE
2005,1,cercopithecus neglectus,,TRUE
2010,1,cercopithecus neglectus,,TRUE
2012,1,cercopithecus neglectus,,TRUE
2001,2,cercopithecus nictitans,,TRUE
2002,1,cercopithecus nictitans,,TRUE
2003,2,cercopithecus nictitans,,TRUE
2004,2,cercopithecus nictitans,,TRUE
2005,2,cercopithecus nictitans,,TRUE
2006,1,cercopithecus nictitans,,TRUE
2009,1,cercopithecus nictitans,,TRUE
2012,1,cercopithecus nictitans,,TRUE
2014,1,cercopithecus nictitans,,TRUE
2020,0,cercopithecus petaurista,No publications,TRUE
1994,1,cercopithecus pogonias,,TRUE
2020,0,cercopithecus roloway,No publications,TRUE
2020,0,cercopithecus sclateri,No publications,TRUE
2020,0,cercopithecus wolfi,No publications,TRUE
NA,NA,cerdocyon thous,Lookup error,TRUE
NA,NA,cervus canadensis,Lookup error,TRUE
1978,1,cervus elaphus,,TRUE
1983,1,cervus elaphus,,TRUE
1985,2,cervus elaphus,,TRUE
1986,2,cervus elaphus,,TRUE
1987,4,cervus elaphus,,TRUE
1988,1,cervus elaphus,,TRUE
1989,1,cervus elaphus,,TRUE
1990,1,cervus elaphus,,TRUE
1991,1,cervus elaphus,,TRUE
1992,1,cervus elaphus,,TRUE
1993,1,cervus elaphus,,TRUE
1995,3,cervus elaphus,,TRUE
1996,2,cervus elaphus,,TRUE
1997,1,cervus elaphus,,TRUE
1998,1,cervus elaphus,,TRUE
1999,2,cervus elaphus,,TRUE
2000,3,cervus elaphus,,TRUE
2001,1,cervus elaphus,,TRUE
2002,2,cervus elaphus,,TRUE
2004,2,cervus elaphus,,TRUE
2005,5,cervus elaphus,,TRUE
2006,1,cervus elaphus,,TRUE
2007,3,cervus elaphus,,TRUE
2008,2,cervus elaphus,,TRUE
2010,9,cervus elaphus,,TRUE
2011,4,cervus elaphus,,TRUE
2012,4,cervus elaphus,,TRUE
2013,4,cervus elaphus,,TRUE
2014,7,cervus elaphus,,TRUE
2015,5,cervus elaphus,,TRUE
2016,4,cervus elaphus,,TRUE
2017,4,cervus elaphus,,TRUE
2018,4,cervus elaphus,,TRUE
2019,4,cervus elaphus,,TRUE
2020,7,cervus elaphus,,TRUE
1983,1,cervus nippon,,TRUE
1985,1,cervus nippon,,TRUE
1999,1,cervus nippon,,TRUE
2001,1,cervus nippon,,TRUE
2007,2,cervus nippon,,TRUE
2009,1,cervus nippon,,TRUE
2014,2,cervus nippon,,TRUE
2015,1,cervus nippon,,TRUE
2017,1,cervus nippon,,TRUE
2018,2,cervus nippon,,TRUE
2020,0,chaerephon leucogaster,No publications,TRUE
2020,0,chaerephon plicatus,No publications,TRUE
2015,1,chaerephon pumilus,,TRUE
2018,1,chaerephon pumilus,,TRUE
2019,1,chaerephon pumilus,,TRUE
2013,1,chaerephon pusillus,,TRUE
2018,1,chaerephon pusillus,,TRUE
2020,0,chaetodipus hispidus,No publications,TRUE
2020,0,chaetodipus spinatus,No publications,TRUE
NA,NA,chaetophractus vellerosus,Lookup error,TRUE
NA,NA,chalinolobus gouldii,Lookup error,TRUE
2020,0,chalinolobus morio,No publications,TRUE
NA,NA,chinchilla lanigera,Lookup error,TRUE
NA,NA,chionomys roberti,Lookup error,TRUE
NA,NA,chironectes minimus,Lookup error,TRUE
2001,2,chlorocebus aethiops,,TRUE
2003,1,chlorocebus aethiops,,TRUE
2008,1,chlorocebus aethiops,,TRUE
2009,1,chlorocebus aethiops,,TRUE
2011,1,chlorocebus aethiops,,TRUE
2014,1,chlorocebus aethiops,,TRUE
2015,2,chlorocebus aethiops,,TRUE
2017,1,chlorocebus aethiops,,TRUE
2018,1,chlorocebus aethiops,,TRUE
2020,5,chlorocebus aethiops,,TRUE
1943,1,chlorocebus cynosuros,,TRUE
1950,1,chlorocebus cynosuros,,TRUE
1955,2,chlorocebus cynosuros,,TRUE
1963,1,chlorocebus cynosuros,,TRUE
1964,2,chlorocebus cynosuros,,TRUE
1965,1,chlorocebus cynosuros,,TRUE
1967,4,chlorocebus cynosuros,,TRUE
1969,2,chlorocebus cynosuros,,TRUE
1971,1,chlorocebus cynosuros,,TRUE
1972,1,chlorocebus cynosuros,,TRUE
1973,2,chlorocebus cynosuros,,TRUE
1975,3,chlorocebus cynosuros,,TRUE
1976,2,chlorocebus cynosuros,,TRUE
1977,4,chlorocebus cynosuros,,TRUE
1978,2,chlorocebus cynosuros,,TRUE
