"Year","NumPubs","Host","Note"
1985,3,"capra ibex",""
1986,1,"capra ibex",""
1987,1,"capra ibex",""
1988,1,"capra ibex",""
1991,1,"capra ibex",""
1992,1,"capra ibex",""
1993,3,"capra ibex",""
1995,2,"capra ibex",""
1996,4,"capra ibex",""
1997,2,"capra ibex",""
1998,6,"capra ibex",""
1999,3,"capra ibex",""
2000,11,"capra ibex",""
2001,3,"capra ibex",""
2002,5,"capra ibex",""
2003,5,"capra ibex",""
2004,7,"capra ibex",""
2005,5,"capra ibex",""
2006,8,"capra ibex",""
2007,18,"capra ibex",""
2008,12,"capra ibex",""
2009,11,"capra ibex",""
2010,11,"capra ibex",""
2011,6,"capra ibex",""
2012,9,"capra ibex",""
2013,8,"capra ibex",""
2014,18,"capra ibex",""
2015,14,"capra ibex",""
2016,7,"capra ibex",""
2017,13,"capra ibex",""
2018,15,"capra ibex",""
2019,13,"capra ibex",""
2020,15,"capra ibex",""
1978,1,"capra nubiana",""
1982,1,"capra nubiana",""
1985,3,"capra nubiana",""
1996,2,"capra nubiana",""
1998,2,"capra nubiana",""
1999,2,"capra nubiana",""
2001,1,"capra nubiana",""
2004,1,"capra nubiana",""
2007,2,"capra nubiana",""
2008,1,"capra nubiana",""
2014,1,"capra nubiana",""
2015,1,"capra nubiana",""
2019,3,"capra nubiana",""
1993,1,"capra pyrenaica",""
1995,1,"capra pyrenaica",""
1996,1,"capra pyrenaica",""
1997,1,"capra pyrenaica",""
1998,1,"capra pyrenaica",""
1999,1,"capra pyrenaica",""
2000,6,"capra pyrenaica",""
2001,1,"capra pyrenaica",""
2002,2,"capra pyrenaica",""
2003,3,"capra pyrenaica",""
2004,2,"capra pyrenaica",""
2005,3,"capra pyrenaica",""
2006,7,"capra pyrenaica",""
2007,8,"capra pyrenaica",""
2008,7,"capra pyrenaica",""
2009,6,"capra pyrenaica",""
2010,11,"capra pyrenaica",""
2011,4,"capra pyrenaica",""
2012,6,"capra pyrenaica",""
2013,3,"capra pyrenaica",""
2014,8,"capra pyrenaica",""
2015,9,"capra pyrenaica",""
2016,5,"capra pyrenaica",""
2017,8,"capra pyrenaica",""
2018,8,"capra pyrenaica",""
2019,5,"capra pyrenaica",""
2020,9,"capra pyrenaica",""
1976,1,"capricornis crispus",""
1981,3,"capricornis crispus",""
1982,2,"capricornis crispus",""
1984,5,"capricornis crispus",""
1986,1,"capricornis crispus",""
1987,5,"capricornis crispus",""
1988,2,"capricornis crispus",""
1989,4,"capricornis crispus",""
1991,1,"capricornis crispus",""
1993,3,"capricornis crispus",""
1994,2,"capricornis crispus",""
1995,5,"capricornis crispus",""
1996,1,"capricornis crispus",""
1997,2,"capricornis crispus",""
1998,4,"capricornis crispus",""
1999,1,"capricornis crispus",""
2001,3,"capricornis crispus",""
2002,1,"capricornis crispus",""
2003,3,"capricornis crispus",""
2004,3,"capricornis crispus",""
2005,3,"capricornis crispus",""
2006,3,"capricornis crispus",""
2007,2,"capricornis crispus",""
2009,4,"capricornis crispus",""
2010,4,"capricornis crispus",""
2011,3,"capricornis crispus",""
2012,2,"capricornis crispus",""
2013,3,"capricornis crispus",""
2014,4,"capricornis crispus",""
2015,1,"capricornis crispus",""
2016,1,"capricornis crispus",""
2018,1,"capricornis crispus",""
2019,1,"capricornis crispus",""
2020,1,"capricornis crispus",""
1991,1,"capricornis swinhoei",""
1995,2,"capricornis swinhoei",""
1996,1,"capricornis swinhoei",""
1998,1,"capricornis swinhoei",""
2003,1,"capricornis swinhoei",""
2004,1,"capricornis swinhoei",""
2012,1,"capricornis swinhoei",""
2013,1,"capricornis swinhoei",""
2014,2,"capricornis swinhoei",""
2015,1,"capricornis swinhoei",""
2019,1,"capricornis swinhoei",""
2011,1,"cephalophus callipygus",""
2012,1,"cephalophus callipygus",""
2017,1,"cephalophus callipygus",""
1978,1,"cephalophus dorsalis",""
1982,2,"cephalophus dorsalis",""
1996,1,"cephalophus dorsalis",""
2003,1,"cephalophus dorsalis",""
2004,1,"cephalophus dorsalis",""
2009,1,"cephalophus dorsalis",""
2010,2,"cephalophus dorsalis",""
2011,1,"cephalophus dorsalis",""
2016,1,"cephalophus dorsalis",""
2017,1,"cephalophus dorsalis",""
2011,2,"cephalophus leucogaster",""
1984,1,"cephalophus natalensis",""
1986,1,"cephalophus natalensis",""
1988,2,"cephalophus natalensis",""
1991,2,"cephalophus natalensis",""
1996,1,"cephalophus natalensis",""
2012,1,"cephalophus natalensis",""
2017,1,"cephalophus natalensis",""
2018,1,"cephalophus natalensis",""
1978,1,"cephalophus nigrifrons",""
2009,1,"cephalophus nigrifrons",""
2011,1,"cephalophus nigrifrons",""
2012,1,"cephalophus nigrifrons",""
1996,1,"cephalophus silvicultor",""
2011,1,"cephalophus silvicultor",""
2019,1,"cephalophus weynsi",""
1977,1,"connochaetes gnou",""
1983,1,"connochaetes gnou",""
1984,1,"connochaetes gnou",""
1988,2,"connochaetes gnou",""
1991,1,"connochaetes gnou",""
1994,2,"connochaetes gnou",""
1995,1,"connochaetes gnou",""
1996,1,"connochaetes gnou",""
1997,1,"connochaetes gnou",""
1998,1,"connochaetes gnou",""
2000,1,"connochaetes gnou",""
2002,1,"connochaetes gnou",""
2004,1,"connochaetes gnou",""
2005,3,"connochaetes gnou",""
2006,1,"connochaetes gnou",""
2007,1,"connochaetes gnou",""
2009,1,"connochaetes gnou",""
2011,2,"connochaetes gnou",""
2012,1,"connochaetes gnou",""
2013,1,"connochaetes gnou",""
2014,1,"connochaetes gnou",""
2015,2,"connochaetes gnou",""
2017,1,"connochaetes gnou",""
2018,4,"connochaetes gnou",""
2020,1,"connochaetes gnou",""
1970,2,"connochaetes taurinus",""
1973,2,"connochaetes taurinus",""
1974,1,"connochaetes taurinus",""
1975,4,"connochaetes taurinus",""
1976,2,"connochaetes taurinus",""
1979,4,"connochaetes taurinus",""
1980,2,"connochaetes taurinus",""
1982,1,"connochaetes taurinus",""
1983,3,"connochaetes taurinus",""
1984,1,"connochaetes taurinus",""
1986,2,"connochaetes taurinus",""
1989,4,"connochaetes taurinus",""
1990,3,"connochaetes taurinus",""
1991,1,"connochaetes taurinus",""
1992,1,"connochaetes taurinus",""
1993,3,"connochaetes taurinus",""
1994,1,"connochaetes taurinus",""
1995,2,"connochaetes taurinus",""
1996,2,"connochaetes taurinus",""
1998,3,"connochaetes taurinus",""
1999,2,"connochaetes taurinus",""
2000,1,"connochaetes taurinus",""
2005,2,"connochaetes taurinus",""
2006,3,"connochaetes taurinus",""
2007,4,"connochaetes taurinus",""
2009,2,"connochaetes taurinus",""
2010,6,"connochaetes taurinus",""
2011,1,"connochaetes taurinus",""
2012,2,"connochaetes taurinus",""
2013,1,"connochaetes taurinus",""
2014,3,"connochaetes taurinus",""
2015,7,"connochaetes taurinus",""
2016,3,"connochaetes taurinus",""
2017,2,"connochaetes taurinus",""
2018,6,"connochaetes taurinus",""
2019,7,"connochaetes taurinus",""
2020,4,"connochaetes taurinus",""
1975,2,"damaliscus lunatus",""
1978,1,"damaliscus lunatus",""
1979,1,"damaliscus lunatus",""
1992,1,"damaliscus lunatus",""
1993,1,"damaliscus lunatus",""
1995,1,"damaliscus lunatus",""
1996,1,"damaliscus lunatus",""
1998,2,"damaliscus lunatus",""
1999,2,"damaliscus lunatus",""
2002,1,"damaliscus lunatus",""
2005,1,"damaliscus lunatus",""
2010,3,"damaliscus lunatus",""
2011,2,"damaliscus lunatus",""
2014,1,"damaliscus lunatus",""
2015,1,"damaliscus lunatus",""
2017,1,"damaliscus lunatus",""
2019,1,"damaliscus lunatus",""
1972,1,"damaliscus pygargus",""
1975,2,"damaliscus pygargus",""
1977,3,"damaliscus pygargus",""
1980,1,"damaliscus pygargus",""
1981,1,"damaliscus pygargus",""
1982,1,"damaliscus pygargus",""
1983,2,"damaliscus pygargus",""
1986,1,"damaliscus pygargus",""
1987,1,"damaliscus pygargus",""
1990,1,"damaliscus pygargus",""
1991,1,"damaliscus pygargus",""
1992,1,"damaliscus pygargus",""
1995,2,"damaliscus pygargus",""
1996,2,"damaliscus pygargus",""
1997,2,"damaliscus pygargus",""
2000,1,"damaliscus pygargus",""
2001,1,"damaliscus pygargus",""
2003,1,"damaliscus pygargus",""
2004,1,"damaliscus pygargus",""
2007,3,"damaliscus pygargus",""
2008,1,"damaliscus pygargus",""
2010,1,"damaliscus pygargus",""
2012,1,"damaliscus pygargus",""
2013,2,"damaliscus pygargus",""
2014,3,"damaliscus pygargus",""
2015,2,"damaliscus pygargus",""
2016,1,"damaliscus pygargus",""
2017,2,"damaliscus pygargus",""
2018,2,"damaliscus pygargus",""
2019,2,"damaliscus pygargus",""
2020,3,"damaliscus pygargus",""
1975,2,"eudorcas thomsonii",""
1978,2,"eudorcas thomsonii",""
1979,1,"eudorcas thomsonii",""
1993,1,"eudorcas thomsonii",""
1999,1,"eudorcas thomsonii",""
2006,1,"eudorcas thomsonii",""
2007,1,"eudorcas thomsonii",""
2014,1,"eudorcas thomsonii",""
2016,2,"eudorcas thomsonii",""
2017,2,"eudorcas thomsonii",""
2018,1,"eudorcas thomsonii",""
1981,1,"gazella dorcas",""
1985,1,"gazella dorcas",""
1988,1,"gazella dorcas",""
1991,1,"gazella dorcas",""
1994,1,"gazella dorcas",""
1996,1,"gazella dorcas",""
1997,1,"gazella dorcas",""
1998,1,"gazella dorcas",""
2000,3,"gazella dorcas",""
2002,2,"gazella dorcas",""
2003,1,"gazella dorcas",""
2006,2,"gazella dorcas",""
2007,1,"gazella dorcas",""
2009,2,"gazella dorcas",""
2010,1,"gazella dorcas",""
2012,2,"gazella dorcas",""
2015,1,"gazella dorcas",""
2016,7,"gazella dorcas",""
2017,1,"gazella dorcas",""
2018,1,"gazella dorcas",""
2019,1,"gazella dorcas",""
1956,1,"gazella gazella",""
1965,1,"gazella gazella",""
1972,1,"gazella gazella",""
1973,1,"gazella gazella",""
1975,3,"gazella gazella",""
1976,1,"gazella gazella",""
1977,1,"gazella gazella",""
1978,4,"gazella gazella",""
1979,3,"gazella gazella",""
1981,1,"gazella gazella",""
1982,1,"gazella gazella",""
1983,3,"gazella gazella",""
1984,5,"gazella gazella",""
1985,1,"gazella gazella",""
1986,2,"gazella gazella",""
1987,1,"gazella gazella",""
1988,1,"gazella gazella",""
1989,5,"gazella gazella",""
1990,2,"gazella gazella",""
1991,3,"gazella gazella",""
1992,2,"gazella gazella",""
1993,4,"gazella gazella",""
1994,11,"gazella gazella",""
1995,3,"gazella gazella",""
1996,7,"gazella gazella",""
1997,4,"gazella gazella",""
1998,6,"gazella gazella",""
1999,6,"gazella gazella",""
2000,9,"gazella gazella",""
2001,10,"gazella gazella",""
2002,6,"gazella gazella",""
2003,12,"gazella gazella",""
2004,7,"gazella gazella",""
2005,14,"gazella gazella",""
2006,14,"gazella gazella",""
2007,15,"gazella gazella",""
2008,8,"gazella gazella",""
2009,6,"gazella gazella",""
2010,19,"gazella gazella",""
2011,16,"gazella gazella",""
2012,16,"gazella gazella",""
2013,15,"gazella gazella",""
2014,5,"gazella gazella",""
2015,16,"gazella gazella",""
2016,25,"gazella gazella",""
2017,15,"gazella gazella",""
2018,15,"gazella gazella",""
2019,19,"gazella gazella",""
2020,14,"gazella gazella",""
1983,1,"gazella spekei",""
1994,2,"gazella spekei",""
1996,1,"gazella spekei",""
2002,1,"gazella spekei",""
2003,1,"gazella spekei",""
2007,1,"gazella spekei",""
2015,1,"gazella spekei",""
2016,2,"gazella spekei",""
2018,2,"gazella spekei",""
1991,1,"gazella subgutturosa",""
1993,1,"gazella subgutturosa",""
1994,3,"gazella subgutturosa",""
1995,1,"gazella subgutturosa",""
1996,1,"gazella subgutturosa",""
2000,1,"gazella subgutturosa",""
2001,1,"gazella subgutturosa",""
2003,1,"gazella subgutturosa",""
2005,1,"gazella subgutturosa",""
2006,2,"gazella subgutturosa",""
2007,1,"gazella subgutturosa",""
2008,3,"gazella subgutturosa",""
2010,4,"gazella subgutturosa",""
2011,6,"gazella subgutturosa",""
2012,2,"gazella subgutturosa",""
2013,4,"gazella subgutturosa",""
2014,1,"gazella subgutturosa",""
2015,4,"gazella subgutturosa",""
2016,7,"gazella subgutturosa",""
2017,5,"gazella subgutturosa",""
2018,5,"gazella subgutturosa",""
2019,1,"gazella subgutturosa",""
2020,4,"gazella subgutturosa",""
1967,1,"hemitragus jemlahicus",""
1986,1,"hemitragus jemlahicus",""
1998,1,"hemitragus jemlahicus",""
2004,1,"hemitragus jemlahicus",""
2005,2,"hemitragus jemlahicus",""
2006,1,"hemitragus jemlahicus",""
2010,2,"hemitragus jemlahicus",""
2013,1,"hemitragus jemlahicus",""
2014,2,"hemitragus jemlahicus",""
2016,2,"hemitragus jemlahicus",""
1981,1,"hippotragus equinus",""
1984,1,"hippotragus equinus",""
1987,1,"hippotragus equinus",""
1989,1,"hippotragus equinus",""
1990,1,"hippotragus equinus",""
1991,1,"hippotragus equinus",""
1992,1,"hippotragus equinus",""
1994,1,"hippotragus equinus",""
1995,1,"hippotragus equinus",""
1999,2,"hippotragus equinus",""
2001,1,"hippotragus equinus",""
2002,1,"hippotragus equinus",""
2004,2,"hippotragus equinus",""
2005,1,"hippotragus equinus",""
2006,1,"hippotragus equinus",""
2007,2,"hippotragus equinus",""
2008,3,"hippotragus equinus",""
2009,2,"hippotragus equinus",""
2012,1,"hippotragus equinus",""
2013,1,"hippotragus equinus",""
2016,1,"hippotragus equinus",""
2019,2,"hippotragus equinus",""
2020,2,"hippotragus equinus",""
1978,1,"hippotragus niger",""
1982,1,"hippotragus niger",""
1983,1,"hippotragus niger",""
1984,2,"hippotragus niger",""
1986,1,"hippotragus niger",""
1988,1,"hippotragus niger",""
1991,1,"hippotragus niger",""
1993,3,"hippotragus niger",""
1995,1,"hippotragus niger",""
1997,1,"hippotragus niger",""
1998,5,"hippotragus niger",""
1999,3,"hippotragus niger",""
2000,1,"hippotragus niger",""
2001,1,"hippotragus niger",""
2002,1,"hippotragus niger",""
2004,1,"hippotragus niger",""
2005,1,"hippotragus niger",""
2008,3,"hippotragus niger",""
2010,1,"hippotragus niger",""
2011,3,"hippotragus niger",""
2013,1,"hippotragus niger",""
2014,1,"hippotragus niger",""
2015,2,"hippotragus niger",""
2016,2,"hippotragus niger",""
2018,1,"hippotragus niger",""
2019,1,"hippotragus niger",""
2020,3,"hippotragus niger",""
1969,1,"kobus ellipsiprymnus",""
1979,2,"kobus ellipsiprymnus",""
1982,1,"kobus ellipsiprymnus",""
1984,2,"kobus ellipsiprymnus",""
1988,1,"kobus ellipsiprymnus",""
1993,1,"kobus ellipsiprymnus",""
1994,1,"kobus ellipsiprymnus",""
1995,1,"kobus ellipsiprymnus",""
1996,1,"kobus ellipsiprymnus",""
1998,3,"kobus ellipsiprymnus",""
2001,1,"kobus ellipsiprymnus",""
2002,1,"kobus ellipsiprymnus",""
2004,1,"kobus ellipsiprymnus",""
2006,2,"kobus ellipsiprymnus",""
2007,2,"kobus ellipsiprymnus",""
2008,2,"kobus ellipsiprymnus",""
2010,2,"kobus ellipsiprymnus",""
2011,4,"kobus ellipsiprymnus",""
2016,1,"kobus ellipsiprymnus",""
2017,2,"kobus ellipsiprymnus",""
2018,1,"kobus ellipsiprymnus",""
2019,2,"kobus ellipsiprymnus",""
1976,1,"kobus kob",""
1981,2,"kobus kob",""
1983,1,"kobus kob",""
1987,1,"kobus kob",""
1988,1,"kobus kob",""
1991,1,"kobus kob",""
1992,1,"kobus kob",""
1994,1,"kobus kob",""
2000,1,"kobus kob",""
2001,1,"kobus kob",""
2007,1,"kobus kob",""
2009,1,"kobus kob",""
2018,1,"kobus kob",""
1976,2,"kobus leche",""
1978,1,"kobus leche",""
1979,1,"kobus leche",""
1984,1,"kobus leche",""
1991,2,"kobus leche",""
1992,1,"kobus leche",""
1993,1,"kobus leche",""
1994,1,"kobus leche",""
1998,2,"kobus leche",""
2001,3,"kobus leche",""
2002,1,"kobus leche",""
2006,3,"kobus leche",""
2009,1,"kobus leche",""
2010,5,"kobus leche",""
2011,4,"kobus leche",""
2012,2,"kobus leche",""
2013,3,"kobus leche",""
2014,2,"kobus leche",""
2019,1,"kobus leche",""
2020,2,"kobus leche",""
1977,1,"madoqua kirkii",""
1978,1,"madoqua kirkii",""
1995,2,"madoqua kirkii",""
1996,1,"madoqua kirkii",""
1997,2,"madoqua kirkii",""
1998,1,"madoqua kirkii",""
2010,1,"madoqua kirkii",""
2012,1,"madoqua kirkii",""
2014,2,"madoqua kirkii",""
2015,1,"madoqua kirkii",""
2019,1,"madoqua kirkii",""
1996,1,"madoqua saltiana",""
2011,1,"madoqua saltiana",""
2013,1,"madoqua saltiana",""
2015,1,"madoqua saltiana",""
2005,1,"naemorhedus goral",""
2006,2,"naemorhedus goral",""
2009,2,"naemorhedus goral",""
2010,2,"naemorhedus goral",""
2013,1,"naemorhedus goral",""
2014,3,"naemorhedus goral",""
2015,4,"naemorhedus goral",""
2017,1,"naemorhedus goral",""
2018,1,"naemorhedus goral",""
2019,1,"naemorhedus goral",""
2020,3,"naemorhedus goral",""
1965,1,"nanger granti",""
1972,1,"nanger granti",""
1978,1,"nanger granti",""
1983,1,"nanger granti",""
1984,1,"nanger granti",""
1989,1,"nanger granti",""
1992,1,"nanger granti",""
1996,1,"nanger granti",""
1998,1,"nanger granti",""
2003,1,"nanger granti",""
2010,1,"nanger granti",""
2015,1,"nanger granti",""
2016,3,"nanger granti",""
2018,1,"nanger granti",""
2020,1,"nanger granti",""
2015,1,"nanger soemmerringii",""
2016,1,"nanger soemmerringii",""
1990,1,"neotragus moschatus",""
1991,1,"neotragus moschatus",""
1997,1,"neotragus moschatus",""
1999,2,"neotragus moschatus",""
2002,1,"neotragus moschatus",""
2006,1,"neotragus moschatus",""
2014,1,"neotragus moschatus",""
1964,1,"oreamnos americanus",""
1965,1,"oreamnos americanus",""
1968,1,"oreamnos americanus",""
1969,1,"oreamnos americanus",""
1974,1,"oreamnos americanus",""
1975,1,"oreamnos americanus",""
1977,2,"oreamnos americanus",""
1979,1,"oreamnos americanus",""
1980,2,"oreamnos americanus",""
1981,1,"oreamnos americanus",""
1983,1,"oreamnos americanus",""
1985,1,"oreamnos americanus",""
1986,1,"oreamnos americanus",""
1989,1,"oreamnos americanus",""
1991,1,"oreamnos americanus",""
1995,1,"oreamnos americanus",""
1996,1,"oreamnos americanus",""
1998,2,"oreamnos americanus",""
2001,1,"oreamnos americanus",""
2002,1,"oreamnos americanus",""
2003,1,"oreamnos americanus",""
2005,1,"oreamnos americanus",""
2007,2,"oreamnos americanus",""
2008,2,"oreamnos americanus",""
2009,5,"oreamnos americanus",""
2010,3,"oreamnos americanus",""
2011,2,"oreamnos americanus",""
2012,4,"oreamnos americanus",""
2013,1,"oreamnos americanus",""
2015,3,"oreamnos americanus",""
2016,4,"oreamnos americanus",""
2017,3,"oreamnos americanus",""
2018,5,"oreamnos americanus",""
2019,7,"oreamnos americanus",""
2020,2,"oreamnos americanus",""
1974,1,"oreotragus oreotragus",""
1975,1,"oreotragus oreotragus",""
1981,2,"oreotragus oreotragus",""
1996,1,"oreotragus oreotragus",""
1999,3,"oreotragus oreotragus",""
2005,1,"oreotragus oreotragus",""
2012,1,"oreotragus oreotragus",""
1976,1,"oryx beisa",""
1978,1,"oryx beisa",""
1981,1,"oryx beisa",""
1984,1,"oryx beisa",""
1988,1,"oryx beisa",""
1993,1,"oryx beisa",""
1999,1,"oryx beisa",""
1975,3,"oryx gazella",""
1976,1,"oryx gazella",""
1978,2,"oryx gazella",""
1979,1,"oryx gazella",""
1983,1,"oryx gazella",""
1984,1,"oryx gazella",""
1986,1,"oryx gazella",""
1989,1,"oryx gazella",""
1990,1,"oryx gazella",""
1994,2,"oryx gazella",""
1996,1,"oryx gazella",""
1997,1,"oryx gazella",""
1998,1,"oryx gazella",""
1999,1,"oryx gazella",""
2000,1,"oryx gazella",""
2001,3,"oryx gazella",""
2002,2,"oryx gazella",""
2003,3,"oryx gazella",""
2004,3,"oryx gazella",""
2005,2,"oryx gazella",""
2007,4,"oryx gazella",""
2008,1,"oryx gazella",""
2009,2,"oryx gazella",""
2010,6,"oryx gazella",""
2011,2,"oryx gazella",""
2012,2,"oryx gazella",""
2013,1,"oryx gazella",""
2015,2,"oryx gazella",""
2016,2,"oryx gazella",""
2018,1,"oryx gazella",""
2019,3,"oryx gazella",""
2020,1,"oryx gazella",""
1988,1,"oryx leucoryx",""
1989,2,"oryx leucoryx",""
1990,2,"oryx leucoryx",""
1991,1,"oryx leucoryx",""
1992,3,"oryx leucoryx",""
1994,5,"oryx leucoryx",""
1996,2,"oryx leucoryx",""
1998,1,"oryx leucoryx",""
1999,2,"oryx leucoryx",""
2001,3,"oryx leucoryx",""
2002,1,"oryx leucoryx",""
2003,1,"oryx leucoryx",""
2005,4,"oryx leucoryx",""
2007,3,"oryx leucoryx",""
2008,4,"oryx leucoryx",""
2009,1,"oryx leucoryx",""
2010,2,"oryx leucoryx",""
2011,2,"oryx leucoryx",""
2012,5,"oryx leucoryx",""
2013,3,"oryx leucoryx",""
2014,1,"oryx leucoryx",""
2015,1,"oryx leucoryx",""
2016,1,"oryx leucoryx",""
2017,5,"oryx leucoryx",""
2018,1,"oryx leucoryx",""
2019,3,"oryx leucoryx",""
2020,2,"oryx leucoryx",""
1984,1,"ourebia ourebi",""
1995,1,"ourebia ourebi",""
1999,3,"ourebia ourebi",""
2015,1,"ourebia ourebi",""
1965,1,"ovibos moschatus",""
1970,2,"ovibos moschatus",""
1974,1,"ovibos moschatus",""
1978,1,"ovibos moschatus",""
1979,1,"ovibos moschatus",""
1980,2,"ovibos moschatus",""
1981,1,"ovibos moschatus",""
1983,1,"ovibos moschatus",""
1984,3,"ovibos moschatus",""
1985,1,"ovibos moschatus",""
1986,1,"ovibos moschatus",""
1987,1,"ovibos moschatus",""
1988,1,"ovibos moschatus",""
1990,2,"ovibos moschatus",""
1991,1,"ovibos moschatus",""
1992,1,"ovibos moschatus",""
1993,1,"ovibos moschatus",""
1994,2,"ovibos moschatus",""
1995,1,"ovibos moschatus",""
1996,1,"ovibos moschatus",""
1998,1,"ovibos moschatus",""
1999,3,"ovibos moschatus",""
2000,5,"ovibos moschatus",""
2001,2,"ovibos moschatus",""
2002,2,"ovibos moschatus",""
