Year,NumPubs,Host,Note
1997,30,cervus elaphus,
1998,41,cervus elaphus,
1999,39,cervus elaphus,
2000,48,cervus elaphus,
2001,35,cervus elaphus,
2002,43,cervus elaphus,
2003,40,cervus elaphus,
2004,51,cervus elaphus,
2005,71,cervus elaphus,
2006,59,cervus elaphus,
2007,67,cervus elaphus,
2008,57,cervus elaphus,
2009,59,cervus elaphus,
2010,70,cervus elaphus,
2011,61,cervus elaphus,
2012,60,cervus elaphus,
2013,76,cervus elaphus,
2014,72,cervus elaphus,
2015,63,cervus elaphus,
2016,81,cervus elaphus,
2017,59,cervus elaphus,
2018,60,cervus elaphus,
2019,55,cervus elaphus,
2020,79,cervus elaphus,
2021,2,cervus elaphus,
1966,1,cervus nippon,
1968,1,cervus nippon,
1969,1,cervus nippon,
1972,1,cervus nippon,
1973,1,cervus nippon,
1975,4,cervus nippon,
1977,2,cervus nippon,
1978,1,cervus nippon,
1983,3,cervus nippon,
1985,1,cervus nippon,
1986,2,cervus nippon,
1987,2,cervus nippon,
1988,1,cervus nippon,
1990,5,cervus nippon,
1991,9,cervus nippon,
1992,5,cervus nippon,
1993,7,cervus nippon,
1994,3,cervus nippon,
1995,6,cervus nippon,
1996,6,cervus nippon,
1997,4,cervus nippon,
1998,9,cervus nippon,
1999,12,cervus nippon,
2000,7,cervus nippon,
2001,12,cervus nippon,
2002,9,cervus nippon,
2003,8,cervus nippon,
2004,14,cervus nippon,
2005,9,cervus nippon,
2006,7,cervus nippon,
2007,10,cervus nippon,
2008,9,cervus nippon,
2009,14,cervus nippon,
2010,10,cervus nippon,
2011,11,cervus nippon,
2012,15,cervus nippon,
2013,22,cervus nippon,
2014,29,cervus nippon,
2015,22,cervus nippon,
2016,24,cervus nippon,
2017,32,cervus nippon,
2018,28,cervus nippon,
2019,38,cervus nippon,
2020,27,cervus nippon,
1964,1,chinchilla lanigera,
1971,1,chinchilla lanigera,
1974,3,chinchilla lanigera,
1982,1,chinchilla lanigera,
1986,1,chinchilla lanigera,
1993,1,chinchilla lanigera,
1997,1,chinchilla lanigera,
2001,1,chinchilla lanigera,
2002,3,chinchilla lanigera,
2003,1,chinchilla lanigera,
2004,6,chinchilla lanigera,
2005,2,chinchilla lanigera,
2006,3,chinchilla lanigera,
2007,6,chinchilla lanigera,
2008,4,chinchilla lanigera,
2009,1,chinchilla lanigera,
2010,9,chinchilla lanigera,
2011,8,chinchilla lanigera,
2012,9,chinchilla lanigera,
2013,4,chinchilla lanigera,
2014,9,chinchilla lanigera,
2015,7,chinchilla lanigera,
2016,9,chinchilla lanigera,
2017,9,chinchilla lanigera,
2018,11,chinchilla lanigera,
2019,11,chinchilla lanigera,
2020,5,chinchilla lanigera,
1957,1,crocuta crocuta,
1964,1,crocuta crocuta,
1966,1,crocuta crocuta,
1975,1,crocuta crocuta,
1979,2,crocuta crocuta,
1980,2,crocuta crocuta,
1982,2,crocuta crocuta,
1983,2,crocuta crocuta,
1985,1,crocuta crocuta,
1986,1,crocuta crocuta,
1987,2,crocuta crocuta,
1989,2,crocuta crocuta,
1990,1,crocuta crocuta,
1991,4,crocuta crocuta,
1992,6,crocuta crocuta,
1993,2,crocuta crocuta,
1994,1,crocuta crocuta,
1995,2,crocuta crocuta,
1996,2,crocuta crocuta,
1997,5,crocuta crocuta,
1998,6,crocuta crocuta,
1999,6,crocuta crocuta,
2000,4,crocuta crocuta,
2001,1,crocuta crocuta,
2002,4,crocuta crocuta,
2003,11,crocuta crocuta,
2004,4,crocuta crocuta,
2005,2,crocuta crocuta,
2006,8,crocuta crocuta,
2007,13,crocuta crocuta,
2008,7,crocuta crocuta,
2009,3,crocuta crocuta,
2010,6,crocuta crocuta,
2011,7,crocuta crocuta,
2012,7,crocuta crocuta,
2013,10,crocuta crocuta,
2014,14,crocuta crocuta,
2015,7,crocuta crocuta,
2016,11,crocuta crocuta,
2017,8,crocuta crocuta,
2018,7,crocuta crocuta,
2019,6,crocuta crocuta,
2020,18,crocuta crocuta,
2021,1,crocuta crocuta,
1954,1,dama dama,
1957,1,dama dama,
1963,1,dama dama,
1968,1,dama dama,
1969,2,dama dama,
1970,1,dama dama,
1972,3,dama dama,
1973,2,dama dama,
1975,4,dama dama,
1976,4,dama dama,
1977,3,dama dama,
1978,1,dama dama,
1979,9,dama dama,
1980,3,dama dama,
1981,4,dama dama,
1982,9,dama dama,
1983,6,dama dama,
1984,11,dama dama,
1985,11,dama dama,
1986,7,dama dama,
1987,8,dama dama,
1988,15,dama dama,
1989,15,dama dama,
1990,13,dama dama,
1991,8,dama dama,
1992,16,dama dama,
1993,15,dama dama,
1994,11,dama dama,
1995,17,dama dama,
1996,11,dama dama,
1997,9,dama dama,
1998,18,dama dama,
1999,15,dama dama,
2000,17,dama dama,
2001,14,dama dama,
2002,10,dama dama,
2003,10,dama dama,
2004,11,dama dama,
2005,9,dama dama,
2006,11,dama dama,
2007,22,dama dama,
2008,20,dama dama,
2009,13,dama dama,
2010,18,dama dama,
2011,27,dama dama,
2012,19,dama dama,
2013,19,dama dama,
2014,24,dama dama,
2015,29,dama dama,
2016,40,dama dama,
2017,37,dama dama,
2018,39,dama dama,
2019,37,dama dama,
2020,47,dama dama,
2021,4,dama dama,
1983,1,desmodillus auricularis,
1986,2,desmodillus auricularis,
1989,1,desmodillus auricularis,
1992,1,desmodillus auricularis,
2018,1,desmodillus auricularis,
1941,1,didelphis virginiana,
1948,1,didelphis virginiana,
1949,1,didelphis virginiana,
1954,1,didelphis virginiana,
1955,1,didelphis virginiana,
1956,1,didelphis virginiana,
1960,4,didelphis virginiana,
1961,1,didelphis virginiana,
1962,1,didelphis virginiana,
1963,2,didelphis virginiana,
1964,2,didelphis virginiana,
1965,7,didelphis virginiana,
1967,7,didelphis virginiana,
1968,8,didelphis virginiana,
1969,9,didelphis virginiana,
1970,12,didelphis virginiana,
1971,13,didelphis virginiana,
1972,7,didelphis virginiana,
1973,9,didelphis virginiana,
1974,10,didelphis virginiana,
1975,14,didelphis virginiana,
1976,9,didelphis virginiana,
1977,7,didelphis virginiana,
1978,11,didelphis virginiana,
1979,7,didelphis virginiana,
1980,14,didelphis virginiana,
1981,14,didelphis virginiana,
1982,15,didelphis virginiana,
1983,14,didelphis virginiana,
1984,14,didelphis virginiana,
1985,13,didelphis virginiana,
1986,6,didelphis virginiana,
1987,9,didelphis virginiana,
1988,16,didelphis virginiana,
1989,14,didelphis virginiana,
1990,13,didelphis virginiana,
1991,12,didelphis virginiana,
1992,11,didelphis virginiana,
1993,15,didelphis virginiana,
1994,14,didelphis virginiana,
1995,12,didelphis virginiana,
1996,9,didelphis virginiana,
1997,9,didelphis virginiana,
1998,9,didelphis virginiana,
1999,17,didelphis virginiana,
2000,10,didelphis virginiana,
2001,25,didelphis virginiana,
2002,18,didelphis virginiana,
2003,10,didelphis virginiana,
2004,6,didelphis virginiana,
2005,7,didelphis virginiana,
2006,6,didelphis virginiana,
2007,7,didelphis virginiana,
2008,11,didelphis virginiana,
2009,12,didelphis virginiana,
2010,9,didelphis virginiana,
2011,8,didelphis virginiana,
2012,7,didelphis virginiana,
2013,4,didelphis virginiana,
2014,5,didelphis virginiana,
2015,9,didelphis virginiana,
2016,10,didelphis virginiana,
2017,14,didelphis virginiana,
2018,8,didelphis virginiana,
2019,12,didelphis virginiana,
2020,18,didelphis virginiana,
2021,1,didelphis virginiana,
1971,1,dobsonia moluccensis,
2015,1,dobsonia moluccensis,
1977,1,equus hemionus,
1978,1,equus hemionus,
1981,1,equus hemionus,
1982,1,equus hemionus,
1983,2,equus hemionus,
1986,1,equus hemionus,
1988,1,equus hemionus,
1989,1,equus hemionus,
1990,1,equus hemionus,
1992,1,equus hemionus,
1994,1,equus hemionus,
1998,1,equus hemionus,
2003,1,equus hemionus,
2004,2,equus hemionus,
2005,2,equus hemionus,
2006,6,equus hemionus,
2007,2,equus hemionus,
2008,3,equus hemionus,
2009,2,equus hemionus,
2010,1,equus hemionus,
2011,3,equus hemionus,
2012,3,equus hemionus,
2013,3,equus hemionus,
2014,1,equus hemionus,
2015,5,equus hemionus,
2016,7,equus hemionus,
2017,4,equus hemionus,
2018,6,equus hemionus,
2019,5,equus hemionus,
2020,7,equus hemionus,
1990,1,equus kiang,
1994,1,equus kiang,
1998,1,equus kiang,
2004,1,equus kiang,
2005,3,equus kiang,
2006,1,equus kiang,
2007,1,equus kiang,
2009,2,equus kiang,
2011,3,equus kiang,
2013,1,equus kiang,
2015,2,equus kiang,
2017,1,equus kiang,
2019,4,equus kiang,
2020,3,equus kiang,
1950,1,felis catus,
1954,1,felis catus,
1955,1,felis catus,
1956,1,felis catus,
1957,1,felis catus,
1959,1,felis catus,
1961,1,felis catus,
1964,2,felis catus,
1965,2,felis catus,
1966,1,felis catus,
1967,2,felis catus,
1968,1,felis catus,
1969,2,felis catus,
1970,7,felis catus,
1972,3,felis catus,
1973,4,felis catus,
1974,1,felis catus,
1975,8,felis catus,
1976,6,felis catus,
1977,6,felis catus,
1978,2,felis catus,
1979,3,felis catus,
1980,8,felis catus,
1981,5,felis catus,
1982,6,felis catus,
1983,2,felis catus,
1984,1,felis catus,
1985,10,felis catus,
1986,3,felis catus,
1987,12,felis catus,
1988,4,felis catus,
1989,3,felis catus,
1990,9,felis catus,
1991,6,felis catus,
1992,12,felis catus,
1993,13,felis catus,
1994,13,felis catus,
1995,13,felis catus,
1996,13,felis catus,
1997,10,felis catus,
1998,14,felis catus,
1999,19,felis catus,
2000,17,felis catus,
2001,19,felis catus,
2002,13,felis catus,
2003,26,felis catus,
2004,18,felis catus,
2005,20,felis catus,
2006,21,felis catus,
2007,24,felis catus,
2008,25,felis catus,
2009,35,felis catus,
2010,36,felis catus,
2011,47,felis catus,
2012,34,felis catus,
2013,46,felis catus,
2014,54,felis catus,
2015,54,felis catus,
2016,78,felis catus,
2017,75,felis catus,
2018,80,felis catus,
2019,92,felis catus,
2020,94,felis catus,
2021,4,felis catus,
1949,1,giraffa camelopardalis,
1952,1,giraffa camelopardalis,
1958,1,giraffa camelopardalis,
1970,1,giraffa camelopardalis,
1973,1,giraffa camelopardalis,
1974,1,giraffa camelopardalis,
1975,1,giraffa camelopardalis,
1976,2,giraffa camelopardalis,
1978,2,giraffa camelopardalis,
1979,1,giraffa camelopardalis,
1980,1,giraffa camelopardalis,
1981,2,giraffa camelopardalis,
1982,2,giraffa camelopardalis,
1983,2,giraffa camelopardalis,
1984,1,giraffa camelopardalis,
1987,4,giraffa camelopardalis,
1988,1,giraffa camelopardalis,
1990,3,giraffa camelopardalis,
1991,4,giraffa camelopardalis,
1993,1,giraffa camelopardalis,
1996,5,giraffa camelopardalis,
1997,4,giraffa camelopardalis,
1998,3,giraffa camelopardalis,
1999,2,giraffa camelopardalis,
2000,1,giraffa camelopardalis,
2001,3,giraffa camelopardalis,
2003,1,giraffa camelopardalis,
2004,2,giraffa camelopardalis,
2005,3,giraffa camelopardalis,
2006,3,giraffa camelopardalis,
2007,13,giraffa camelopardalis,
2008,5,giraffa camelopardalis,
2009,10,giraffa camelopardalis,
2010,9,giraffa camelopardalis,
2011,8,giraffa camelopardalis,
2012,3,giraffa camelopardalis,
2013,10,giraffa camelopardalis,
2014,9,giraffa camelopardalis,
2015,10,giraffa camelopardalis,
2016,17,giraffa camelopardalis,
2017,16,giraffa camelopardalis,
2018,16,giraffa camelopardalis,
2019,20,giraffa camelopardalis,
2020,11,giraffa camelopardalis,
2021,1,giraffa camelopardalis,
1930,1,homo sapiens,
1935,2,homo sapiens,
1945,1,homo sapiens,
1947,6,homo sapiens,
1948,1,homo sapiens,
1949,2,homo sapiens,
1950,1,homo sapiens,
1952,1,homo sapiens,
1956,1,homo sapiens,
1957,1,homo sapiens,
1959,1,homo sapiens,
1962,1,homo sapiens,
1963,1,homo sapiens,
1964,1,homo sapiens,
1965,1,homo sapiens,
1966,3,homo sapiens,
1967,2,homo sapiens,
1968,3,homo sapiens,
1969,3,homo sapiens,
1970,1,homo sapiens,
1972,1,homo sapiens,
1973,4,homo sapiens,
1974,3,homo sapiens,
1975,7,homo sapiens,
1976,2,homo sapiens,
1977,4,homo sapiens,
1978,7,homo sapiens,
1979,7,homo sapiens,
1980,12,homo sapiens,
1981,9,homo sapiens,
1982,9,homo sapiens,
1983,22,homo sapiens,
1984,18,homo sapiens,
1985,14,homo sapiens,
1986,24,homo sapiens,
1987,20,homo sapiens,
1988,18,homo sapiens,
1989,16,homo sapiens,
1990,22,homo sapiens,
1991,32,homo sapiens,
1992,34,homo sapiens,
1993,46,homo sapiens,
1994,38,homo sapiens,
1995,38,homo sapiens,
1996,41,homo sapiens,
1997,43,homo sapiens,
1998,72,homo sapiens,
1999,61,homo sapiens,
2000,75,homo sapiens,
2001,84,homo sapiens,
2002,95,homo sapiens,
2003,125,homo sapiens,
2004,147,homo sapiens,
2005,132,homo sapiens,
2006,171,homo sapiens,
2007,166,homo sapiens,
2008,177,homo sapiens,
2009,178,homo sapiens,
2010,166,homo sapiens,
2011,197,homo sapiens,
2012,205,homo sapiens,
2013,216,homo sapiens,
2014,241,homo sapiens,
2015,222,homo sapiens,
2016,219,homo sapiens,
2017,216,homo sapiens,
2018,233,homo sapiens,
2019,273,homo sapiens,
2020,278,homo sapiens,
2021,8,homo sapiens,
1957,1,lama glama,
1961,1,lama glama,
1969,1,lama glama,
1971,2,lama glama,
1972,1,lama glama,
1973,2,lama glama,
1974,1,lama glama,
1975,1,lama glama,
1976,1,lama glama,
1977,1,lama glama,
1978,1,lama glama,
1984,1,lama glama,
1985,4,lama glama,
1986,3,lama glama,
1987,3,lama glama,
1988,3,lama glama,
1989,7,lama glama,
1990,5,lama glama,
1991,9,lama glama,
1992,9,lama glama,
1993,2,lama glama,
1994,3,lama glama,
1995,4,lama glama,
1996,4,lama glama,
1997,6,lama glama,
1998,4,lama glama,
1999,9,lama glama,
2000,7,lama glama,
2001,13,lama glama,
2002,6,lama glama,
2003,7,lama glama,
2004,9,lama glama,
2005,7,lama glama,
2006,9,lama glama,
2007,17,lama glama,
2008,6,lama glama,
2009,10,lama glama,
2010,14,lama glama,
2011,12,lama glama,
2012,12,lama glama,
2013,11,lama glama,
2014,17,lama glama,
2015,8,lama glama,
2016,9,lama glama,
2017,5,lama glama,
2018,14,lama glama,
2019,13,lama glama,
2020,17,lama glama,
2021,2,lama glama,
1956,1,lynx lynx,
1959,1,lynx lynx,
1961,1,lynx lynx,
1964,1,lynx lynx,
1966,1,lynx lynx,
1967,1,lynx lynx,
1968,1,lynx lynx,
1970,1,lynx lynx,
1973,1,lynx lynx,
1974,1,lynx lynx,
1975,3,lynx lynx,
1976,4,lynx lynx,
1978,4,lynx lynx,
1979,3,lynx lynx,
1980,1,lynx lynx,
1981,1,lynx lynx,
1982,5,lynx lynx,
1983,2,lynx lynx,
1985,4,lynx lynx,
1987,3,lynx lynx,
1988,3,lynx lynx,
1989,1,lynx lynx,
1990,1,lynx lynx,
1991,5,lynx lynx,
1992,2,lynx lynx,
1993,1,lynx lynx,
1994,4,lynx lynx,
1995,8,lynx lynx,
1996,7,lynx lynx,
1997,7,lynx lynx,
1998,8,lynx lynx,
1999,12,lynx lynx,
2000,12,lynx lynx,
2001,16,lynx lynx,
2002,11,lynx lynx,
2003,12,lynx lynx,
2004,22,lynx lynx,
2005,12,lynx lynx,
2006,21,lynx lynx,
2007,37,lynx lynx,
2008,32,lynx lynx,
2009,27,lynx lynx,
2010,25,lynx lynx,
2011,36,lynx lynx,
2012,37,lynx lynx,
2013,42,lynx lynx,
2014,50,lynx lynx,
2015,46,lynx lynx,
2016,55,lynx lynx,
2017,50,lynx lynx,
2018,51,lynx lynx,
2019,47,lynx lynx,
2020,53,lynx lynx,
2021,2,lynx lynx,
1994,1,lynx pardinus,
1996,1,lynx pardinus,
1997,1,lynx pardinus,
1998,2,lynx pardinus,
1999,1,lynx pardinus,
2002,1,lynx pardinus,
2004,3,lynx pardinus,
2005,1,lynx pardinus,
2006,5,lynx pardinus,
2007,7,lynx pardinus,
2008,10,lynx pardinus,
2009,9,lynx pardinus,
2010,4,lynx pardinus,
2011,6,lynx pardinus,
2012,5,lynx pardinus,
2013,6,lynx pardinus,
2014,7,lynx pardinus,
2015,1,lynx pardinus,
2016,6,lynx pardinus,
2017,7,lynx pardinus,
2018,5,lynx pardinus,
2019,2,lynx pardinus,
2020,2,lynx pardinus,
1964,1,macaca fascicularis,
1970,3,macaca fascicularis,
1971,8,macaca fascicularis,
1972,9,macaca fascicularis,
1973,16,macaca fascicularis,
1974,12,macaca fascicularis,
1975,26,macaca fascicularis,
1976,18,macaca fascicularis,
1977,31,macaca fascicularis,
1978,41,macaca fascicularis,
1979,52,macaca fascicularis,
1980,50,macaca fascicularis,
1981,59,macaca fascicularis,
1982,72,macaca fascicularis,
1983,82,macaca fascicularis,
1984,93,macaca fascicularis,
1985,94,macaca fascicularis,
1986,88,macaca fascicularis,
1987,103,macaca fascicularis,
1988,109,macaca fascicularis,
1989,139,macaca fascicularis,
1990,121,macaca fascicularis,
1991,123,macaca fascicularis,
1992,119,macaca fascicularis,
1993,108,macaca fascicularis,
1994,120,macaca fascicularis,
1995,65,macaca fascicularis,
1996,102,macaca fascicularis,
1997,61,macaca fascicularis,
1998,88,macaca fascicularis,
1999,89,macaca fascicularis,
2000,74,macaca fascicularis,
2001,82,macaca fascicularis,
2002,83,macaca fascicularis,
2003,72,macaca fascicularis,
2004,73,macaca fascicularis,
2005,89,macaca fascicularis,
2006,71,macaca fascicularis,
2007,97,macaca fascicularis,
2008,86,macaca fascicularis,
2009,98,macaca fascicularis,
2010,100,macaca fascicularis,
2011,100,macaca fascicularis,
2012,100,macaca fascicularis,
2013,108,macaca fascicularis,
2014,115,macaca fascicularis,
2015,100,macaca fascicularis,
2016,99,macaca fascicularis,
2017,95,macaca fascicularis,
2018,107,macaca fascicularis,
2019,99,macaca fascicularis,
2020,90,macaca fascicularis,
2021,1,macaca fascicularis,
1936,2,macaca mulatta,
1937,1,macaca mulatta,
1938,3,macaca mulatta,
1940,5,macaca mulatta,
1941,1,macaca mulatta,
1943,3,macaca mulatta,
1944,1,macaca mulatta,
1945,1,macaca mulatta,
1946,17,macaca mulatta,
1947,9,macaca mulatta,
1948,7,macaca mulatta,
1949,7,macaca mulatta,
1950,9,macaca mulatta,
1951,4,macaca mulatta,
1952,10,macaca mulatta,
1953,12,macaca mulatta,
1954,11,macaca mulatta,
1955,10,macaca mulatta,
1956,11,macaca mulatta,
1957,4,macaca mulatta,
1958,9,macaca mulatta,
1959,11,macaca mulatta,
1960,14,macaca mulatta,
1961,15,macaca mulatta,
1962,19,macaca mulatta,
1963,19,macaca mulatta,
1964,26,macaca mulatta,
1965,31,macaca mulatta,
1966,38,macaca mulatta,
1967,43,macaca mulatta,
1968,75,macaca mulatta,
1969,44,macaca mulatta,
1970,64,macaca mulatta,
1971,60,macaca mulatta,
1972,75,macaca mulatta,
1973,59,macaca mulatta,
1974,68,macaca mulatta,
1975,116,macaca mulatta,
1976,113,macaca mulatta,
1977,130,macaca mulatta,
1978,93,macaca mulatta,
1979,112,macaca mulatta,
1980,119,macaca mulatta,
1981,119,macaca mulatta,
1982,113,macaca mulatta,
1983,81,macaca mulatta,
1984,119,macaca mulatta,
1985,109,macaca mulatta,
1986,95,macaca mulatta,
1987,88,macaca mulatta,
1988,108,macaca mulatta,
1989,114,macaca mulatta,
1990,121,macaca mulatta,
1991,119,macaca mulatta,
1992,87,macaca mulatta,
1993,112,macaca mulatta,
1994,93,macaca mulatta,
1995,90,macaca mulatta,
1996,105,macaca mulatta,
1997,114,macaca mulatta,
1998,100,macaca mulatta,
1999,127,macaca mulatta,
2000,113,macaca mulatta,
2001,157,macaca mulatta,
2002,134,macaca mulatta,
2003,111,macaca mulatta,
2004,130,macaca mulatta,
2005,129,macaca mulatta,
2006,126,macaca mulatta,
2007,129,macaca mulatta,
2008,167,macaca mulatta,
2009,124,macaca mulatta,
2010,151,macaca mulatta,
2011,179,macaca mulatta,
2012,158,macaca mulatta,
2013,163,macaca mulatta,
2014,187,macaca mulatta,
2015,171,macaca mulatta,
2016,142,macaca mulatta,
2017,151,macaca mulatta,
2018,174,macaca mulatta,
2019,153,macaca mulatta,
2020,157,macaca mulatta,
2021,3,macaca mulatta,
1962,1,macaca nemestrina,
1963,1,macaca nemestrina,
1964,2,macaca nemestrina,
1965,3,macaca nemestrina,
1966,4,macaca nemestrina,
1967,6,macaca nemestrina,
1968,7,macaca nemestrina,
1969,5,macaca nemestrina,
1970,10,macaca nemestrina,
1971,11,macaca nemestrina,
1972,12,macaca nemestrina,
1973,15,macaca nemestrina,
1974,6,macaca nemestrina,
1975,19,macaca nemestrina,
1976,10,macaca nemestrina,
1977,16,macaca nemestrina,
1978,17,macaca nemestrina,
1979,18,macaca nemestrina,
1980,28,macaca nemestrina,
1981,28,macaca nemestrina,
1982,24,macaca nemestrina,
1983,26,macaca nemestrina,
1984,14,macaca nemestrina,
1985,22,macaca nemestrina,
1986,18,macaca nemestrina,
1987,16,macaca nemestrina,
1988,13,macaca nemestrina,
1989,35,macaca nemestrina,
1990,36,macaca nemestrina,
1991,25,macaca nemestrina,
1992,25,macaca nemestrina,
1993,25,macaca nemestrina,
1994,35,macaca nemestrina,
1995,21,macaca nemestrina,
1996,23,macaca nemestrina,
1997,27,macaca nemestrina,
1998,23,macaca nemestrina,
1999,28,macaca nemestrina,
2000,26,macaca nemestrina,
2001,27,macaca nemestrina,
2002,23,macaca nemestrina,
2003,18,macaca nemestrina,
2004,22,macaca nemestrina,
2005,20,macaca nemestrina,
2006,25,macaca nemestrina,
2007,11,macaca nemestrina,
2008,20,macaca nemestrina,
2009,18,macaca nemestrina,
2010,18,macaca nemestrina,
2011,15,macaca nemestrina,
2012,16,macaca nemestrina,
2013,25,macaca nemestrina,
2014,23,macaca nemestrina,
2015,19,macaca nemestrina,
2016,12,macaca nemestrina,
2017,12,macaca nemestrina,
2018,8,macaca nemestrina,
2019,9,macaca nemestrina,
2020,9,macaca nemestrina,
1955,1,macaca radiata,
1962,2,macaca radiata,
1963,1,macaca radiata,
1964,1,macaca radiata,
1965,1,macaca radiata,
1966,3,macaca radiata,
1968,2,macaca radiata,
1971,5,macaca radiata,
1972,5,macaca radiata,
1973,3,macaca radiata,
1974,2,macaca radiata,
1975,10,macaca radiata,
1976,6,macaca radiata,
1977,8,macaca radiata,
1978,6,macaca radiata,
1979,9,macaca radiata,
1980,11,macaca radiata,
1981,9,macaca radiata,
1982,9,macaca radiata,
1983,13,macaca radiata,
1984,9,macaca radiata,
1985,9,macaca radiata,
1986,8,macaca radiata,
1987,8,macaca radiata,
1988,13,macaca radiata,
1989,10,macaca radiata,
1990,14,macaca radiata,
1991,12,macaca radiata,
1992,18,macaca radiata,
1993,8,macaca radiata,
1994,9,macaca radiata,
1995,7,macaca radiata,
1996,7,macaca radiata,
1997,8,macaca radiata,
1998,11,macaca radiata,
1999,7,macaca radiata,
2000,10,macaca radiata,
